id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1236730;940874;159428650;MİTHATPAŞA;3;CADDE;ORTA GELISMIS;2;5.01
1236731;940874;229849910;9021;4;SOKAK;ORTA GELISMIS;2;29.0
1236732;940874;383657300;350;4;SOKAK;ORTA GELISMIS;2;28.01
1236733;940874;435624950;A BLOK 186 ADET ÜZÜMLÜ TOKİ/9;4;SOKAK;ORTA GELISMIS;2;32.0
1236734;940874;563452670;A BLOK 186 ADET ÜZÜMLÜ TOKİ/6;4;SOKAK;ORTA GELISMIS;2;36.0
1236735;940874;587540941;A BLOK 186 ADET ÜZÜMLÜ TOKİ/7;4;SOKAK;ORTA GELISMIS;2;37.0
1236736;940874;647149831;A BLOK 186 ADET ÜZÜMLÜ TOKİ/8;4;SOKAK;ORTA GELISMIS;2;40.0
1236737;940874;670278960;MİTHATPAŞA/1;4;SOKAK;ORTA GELISMIS;2;29.01
1236738;940874;695111941;NATO;3;CADDE;ORTA GELISMIS;2;48.02
1236739;940874;705899811;9024;4;SOKAK;ORTA GELISMIS;2;41.0
1236740;940874;718111601;11011;4;SOKAK;ORTA GELISMIS;2;42.0
1236741;940874;736010640;A BLOK 186 ADET ÜZÜMLÜ TOKİ/5;4;SOKAK;ORTA GELISMIS;2;34.01
1236742;940874;894675340;9016;4;SOKAK;ORTA GELISMIS;2;46.0
1236743;940890;502539;YENİLER;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1236744;942318;753459;ŞAHTİYANLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1236745;942318;759975;SELİMKÖY ÇAVUŞLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1236746;943472;42707;KIŞLA MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;6551.0
1236747;943472;88005;KAYALAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1236748;943472;217041;CICILI MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;148.78
1236749;943472;277791;MANTARCILAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1236750;943472;452944;CİVELEKLER MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;12.21
1236751;943472;452950;KOCABAYRAMLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;65.56
1236752;943472;763097;KARASAKALLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1236753;943472;51067718;İZMİT KANDIRA YOLU;3;CADDE;ORTA GELISMIS;2;78.87
