id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1225705;302000;292646;AŞIR;4;SOKAK;ORTA GELISMIS;2;0.0
1225706;302000;763707;3120.;4;SOKAK;ORTA GELISMIS;2;0.0
1225707;302000;868717;3550.;4;SOKAK;ORTA GELISMIS;2;0.0
1225708;302000;31439789;3122.;4;SOKAK;ORTA GELISMIS;2;14.87
1225709;302000;47130109;3124.;4;SOKAK;ORTA GELISMIS;2;0.0
1225710;302000;88462767;3123.;4;SOKAK;ORTA GELISMIS;2;5.0
1225711;302000;89992200;3121.;4;SOKAK;ORTA GELISMIS;2;0.0
1225712;302000;273282930;3125.;4;SOKAK;ORTA GELISMIS;2;6.0
1225713;302000;893010480;3126.;4;SOKAK;ORTA GELISMIS;2;9.0
1225714;304667;320112;SIRT;5;KÜME EVLER;ORTA GELISMIS;2;7.0
1225715;304667;321646;ARMUTLUK;5;KÜME EVLER;ORTA GELISMIS;2;2.02
1225716;304667;321647;ÇAĞLAYAN ESENTEPE;5;KÜME EVLER;ORTA GELISMIS;2;1.05
1225717;304667;321648;ÇAĞLAYAN KİRAZLIK;5;KÜME EVLER;ORTA GELISMIS;2;3.01
1225718;304667;321660;MOLLAOĞLU;5;KÜME EVLER;ORTA GELISMIS;2;3.07
1225719;304667;321661;RESULOĞLU;5;KÜME EVLER;ORTA GELISMIS;2;2.05
1225720;304667;321662;TAHTALI;5;KÜME EVLER;ORTA GELISMIS;2;5.03
1225721;304667;321664;ÇEPNİLER;5;KÜME EVLER;ORTA GELISMIS;2;4.06
1225722;304667;321678;HAMBULİ;5;KÜME EVLER;ORTA GELISMIS;2;2.07
1225723;304667;321680;HAMER 2;5;KÜME EVLER;ORTA GELISMIS;2;4.07
1225724;304667;368795;FINDIKLI;5;KÜME EVLER;ORTA GELISMIS;2;1.09
1225725;304667;368796;POLATOĞLU;5;KÜME EVLER;ORTA GELISMIS;2;6.0
1225726;304667;468006;CEVİZLİK;5;KÜME EVLER;ORTA GELISMIS;2;4.0
1225727;304667;468011;DERELİ;5;KÜME EVLER;ORTA GELISMIS;2;7.01
1225728;304667;468325;VEİSLİ;5;KÜME EVLER;ORTA GELISMIS;2;6.03
1225729;304667;468332;KAVAKLITEPE;5;KÜME EVLER;ORTA GELISMIS;2;5.0
1225730;304667;1342537;ÇAĞLAYAN HAMER 2;5;KÜME EVLER;ORTA GELISMIS;2;4.02
1225731;304667;1356761;ÇAĞLAYAN ORMAN YOLU 2;5;KÜME EVLER;ORTA GELISMIS;2;40.0
1225732;304667;14058473;ÇAĞLAYAN ORMAN YOLU;5;KÜME EVLER;ORTA GELISMIS;2;36.0
1225733;304667;62429386;1557 NOLU;4;SOKAK;ORTA GELISMIS;2;35.0
1225734;304667;515170190;HAMER 1;5;KÜME EVLER;ORTA GELISMIS;2;3.01
1225735;304667;519367301;ÇAĞLAYAN HAMER 1;5;KÜME EVLER;ORTA GELISMIS;2;3.02
1225736;304667;610560811;YENİMAHALLE;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1225737;304667;654379561;ZALİMOĞLU;5;KÜME EVLER;ORTA GELISMIS;2;1.12
1225738;304667;704018561;ÇAĞLAYAN ORMAN YOLU 1;5;KÜME EVLER;ORTA GELISMIS;2;1487.0
1225739;304667;905455001;TAHTALI 1;5;KÜME EVLER;ORTA GELISMIS;2;1936.0
1225740;304667;932654030;ÇAY ALIM YERİ;5;KÜME EVLER;ORTA GELISMIS;2;4.04
1225741;305227;87548;ORMAN ÜSTÜ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225742;305227;87552;BARAJ KENARI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;2120.61
1225743;305227;185846;KEKLİK MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225744;305227;187088;KOÇOĞLU MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225745;305227;187092;HOCAKÖY MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225746;305227;189264;Y.SOFULAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;8730.01
1225747;305227;748546;TURAŞ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225748;305227;750169;GÖLLÜ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;460.01
1225749;305227;756276;DAVULCULAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225750;305227;756290;BALKANCILAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225751;305227;759545;A.SOFULAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225752;305227;759615;TURGUTLU MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225753;305227;759735;OMURLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225754;305417;767273;AVDAN MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225755;305417;28122463;BOĞALLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225756;311910;130346;PINARLI YUKARI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225757;311910;449378;PINARLI ORTA MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225758;311910;764366;PINARLI KARŞI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225759;312231;66016;ERYİĞİTLER MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225760;312231;203140;SULTANIYE MERKEZ MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;840.1
1225761;312231;736822;KİLİSE MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225762;312231;736844;ALTIOLUK MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225763;312231;738101;AŞAĞA MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225764;312231;743569;KARAOLUK MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225765;312231;744396;HANLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225766;312231;745677;ÜST MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225767;312231;747642;KARAPINAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1225768;317396;888867;KIŞLA;3;CADDE;ORTA GELISMIS;2;151.01
1225769;317396;134153691;PROF. DR. MUSTAFA ŞENTOP;3;CADDE;ORTA GELISMIS;2;314.0
1225770;317396;171710591;ŞEHİT ÖMER HALİSDEMİR;3;CADDE;ORTA GELISMIS;2;321.0
1225771;317396;186122261;HULUSİ AKAR;3;CADDE;ORTA GELISMIS;2;311.0
1225772;317396;216869931;MURAT KURUM;3;CADDE;ORTA GELISMIS;2;318.0
1225773;317396;241067911;MUSTAFA VARANK;3;CADDE;ORTA GELISMIS;2;319.0
1225774;317396;255296601;VADİ;3;CADDE;ORTA GELISMIS;2;127.01
1225775;317396;259437541;AYASOFYA CAMİİ;3;CADDE;ORTA GELISMIS;2;315.0
1225776;317396;266465621;ÖZDEMİR BAYRAKTAR;3;CADDE;ORTA GELISMIS;2;316.0
1225777;317396;300879930;KIŞLA;3;CADDE;ORTA GELISMIS;2;151.01
1225778;317396;327624451;SÜMBÜL;4;SOKAK;ORTA GELISMIS;2;303.0
1225779;317396;351574861;PAPATYA;4;SOKAK;ORTA GELISMIS;2;304.0
1225780;317396;352438491;YASEMİN;4;SOKAK;ORTA GELISMIS;2;305.0
1225781;317396;386803101;ALPARSLAN TÜRKEŞ;3;CADDE;ORTA GELISMIS;2;310.0
1225782;317396;388722481;İPEKYOLU;3;CADDE;ORTA GELISMIS;2;151.0
1225783;317396;428927781;MEHMET AKİF İNAN;3;CADDE;ORTA GELISMIS;2;324.0
1225784;317396;469780031;OSMAN AŞKIN BAK;3;CADDE;ORTA GELISMIS;2;320.0
1225785;317396;554494581;PROF. DR. NECMETTİN ERBAKAN;3;CADDE;ORTA GELISMIS;2;317.0
1225786;317396;574495971;RECEP TAYYİP ERDOĞAN;2;BULVAR;ORTA GELISMIS;2;6.0
1225787;317396;574550730;ESKİ EDİRNE ASFALTI;3;CADDE;ORTA GELISMIS;2;153.0
1225788;317396;575260891;HACI BEKTAŞ VELİ;3;CADDE;ORTA GELISMIS;2;322.0
1225789;317396;575286551;PROF. DR. FUAT SEZGİN;3;CADDE;ORTA GELISMIS;2;302.0
1225790;317396;582108161;TURGUT CANSEVER;3;CADDE;ORTA GELISMIS;2;309.0
1225791;317396;620425851;TEKNOFEST;3;CADDE;ORTA GELISMIS;2;313.0
1225792;317396;623723701;TİCARET;3;CADDE;ORTA GELISMIS;2;300.0
1225793;317396;664133861;İSMET YILMAZ;3;CADDE;ORTA GELISMIS;2;301.0
1225794;317396;703230681;BAMYA;4;SOKAK;ORTA GELISMIS;2;308.0
1225795;317396;708012791;GİYİMKENT;3;CADDE;ORTA GELISMIS;2;299.0
1225796;317396;736728421;DR. KADİR TOPBAŞ;3;CADDE;ORTA GELISMIS;2;306.0
1225797;317396;761079451;SULTAN ABDÜLHAMİD HAN;3;CADDE;ORTA GELISMIS;2;323.0
1225798;317396;869559941;PROF. DR. AZİZ SANCAR;3;CADDE;ORTA GELISMIS;2;307.0
1225799;317396;916491861;OTOGAR BAĞLANTI YOLU;3;CADDE;ORTA GELISMIS;2;127.01
1225800;317842;44315;1019;4;SOKAK;ORTA GELISMIS;2;462.0
1225801;317842;44316;1045;4;SOKAK;ORTA GELISMIS;2;470.0
1225802;317842;44317;1025;4;SOKAK;ORTA GELISMIS;2;455.0
1225803;317842;44318;1049;4;SOKAK;ORTA GELISMIS;2;484.0
1225804;317842;44319;1033;4;SOKAK;ORTA GELISMIS;2;460.0
1225805;317842;44320;963/1;4;SOKAK;ORTA GELISMIS;2;448.0
1225806;317842;44321;1009;4;SOKAK;ORTA GELISMIS;2;303.0
1225807;317842;44322;1005;4;SOKAK;ORTA GELISMIS;2;308.01
1225808;317842;44344;989;4;SOKAK;ORTA GELISMIS;2;291.0
1225809;317842;44353;1008;4;SOKAK;ORTA GELISMIS;2;301.0
1225810;317842;44357;1000;4;SOKAK;ORTA GELISMIS;2;309.0
1225811;317842;124006;994;4;SOKAK;ORTA GELISMIS;2;299.0
1225812;317842;195369;995;4;SOKAK;ORTA GELISMIS;2;311.0
1225813;317842;200085;1021;4;SOKAK;ORTA GELISMIS;2;452.0
1225814;317842;200086;1013;4;SOKAK;ORTA GELISMIS;2;306.0
1225815;317842;200087;1014;4;SOKAK;ORTA GELISMIS;2;464.0
1225816;317842;200088;1015;4;SOKAK;ORTA GELISMIS;2;465.0
1225817;317842;200089;1016;4;SOKAK;ORTA GELISMIS;2;466.0
1225818;317842;200090;1017;4;SOKAK;ORTA GELISMIS;2;467.0
1225819;317842;202079;972;4;SOKAK;ORTA GELISMIS;2;326.0
1225820;317842;202332;924;4;SOKAK;ORTA GELISMIS;2;406.0
1225821;317842;202333;856;4;SOKAK;ORTA GELISMIS;2;361.0
1225822;317842;208378;988;4;SOKAK;ORTA GELISMIS;2;289.0
1225823;317842;212217;863;4;SOKAK;ORTA GELISMIS;2;366.0
1225824;317842;226569;841;4;SOKAK;ORTA GELISMIS;2;342.0
1225825;317842;226570;844;4;SOKAK;ORTA GELISMIS;2;336.0
1225826;317842;226571;850;4;SOKAK;ORTA GELISMIS;2;338.0
1225827;317842;226572;852;4;SOKAK;ORTA GELISMIS;2;341.0
1225828;317842;226573;862;4;SOKAK;ORTA GELISMIS;2;367.0
1225829;317842;226574;879;4;SOKAK;ORTA GELISMIS;2;383.01
1225830;317842;226575;964;4;SOKAK;ORTA GELISMIS;2;450.0
1225831;317842;226585;NENEHATUN;3;CADDE;ORTA GELISMIS;2;330.0
1225832;317842;226593;1006;4;SOKAK;ORTA GELISMIS;2;300.0
1225833;317842;226594;1007;4;SOKAK;ORTA GELISMIS;2;286.0
1225834;317842;226595;1020;4;SOKAK;ORTA GELISMIS;2;461.0
1225835;317842;226596;1027;4;SOKAK;ORTA GELISMIS;2;457.0
1225836;317842;226597;1028;4;SOKAK;ORTA GELISMIS;2;458.0
1225837;317842;226598;1037;4;SOKAK;ORTA GELISMIS;2;472.0
1225838;317842;226599;1038;4;SOKAK;ORTA GELISMIS;2;474.0
1225839;317842;226600;1039;4;SOKAK;ORTA GELISMIS;2;475.0
1225840;317842;226601;1042;4;SOKAK;ORTA GELISMIS;2;480.0
1225841;317842;226602;1043;4;SOKAK;ORTA GELISMIS;2;479.0
1225842;317842;226603;1050;4;SOKAK;ORTA GELISMIS;2;478.0
1225843;317842;269131;842;4;SOKAK;ORTA GELISMIS;2;332.0
1225844;317842;269132;851;4;SOKAK;ORTA GELISMIS;2;340.0
1225845;317842;269658;1023;4;SOKAK;ORTA GELISMIS;2;451.0
1225846;317842;269659;1035;4;SOKAK;ORTA GELISMIS;2;471.0
1225847;317842;269660;1044;4;SOKAK;ORTA GELISMIS;2;481.0
1225848;317842;292194;875;4;SOKAK;ORTA GELISMIS;2;378.0
1225849;317842;292575;847;4;SOKAK;ORTA GELISMIS;2;266.01
1225850;317842;336220;995/1;4;SOKAK;ORTA GELISMIS;2;314.0
1225851;317842;336222;977;4;SOKAK;ORTA GELISMIS;2;315.0
1225852;317842;336223;976;4;SOKAK;ORTA GELISMIS;2;313.0
1225853;317842;336252;1003;4;SOKAK;ORTA GELISMIS;2;307.0
1225854;317842;439425;1040;4;SOKAK;ORTA GELISMIS;2;477.0
1225855;317842;441248;1041;4;SOKAK;ORTA GELISMIS;2;476.0
1225856;317842;441249;1048;4;SOKAK;ORTA GELISMIS;2;485.0
1225857;317842;442397;834;4;SOKAK;ORTA GELISMIS;2;280.0
1225858;317842;442398;849;4;SOKAK;ORTA GELISMIS;2;342.01
1225859;317842;442399;865;4;SOKAK;ORTA GELISMIS;2;369.0
1225860;317842;444573;1024;4;SOKAK;ORTA GELISMIS;2;454.0
1225861;317842;444574;1029;4;SOKAK;ORTA GELISMIS;2;459.0
1225862;317842;451353;871;4;SOKAK;ORTA GELISMIS;2;374.0
1225863;317842;452236;1036;4;SOKAK;ORTA GELISMIS;2;473.0
1225864;317842;732747;987;4;SOKAK;ORTA GELISMIS;2;290.0
1225865;317842;742525;867;4;SOKAK;ORTA GELISMIS;2;370.0
1225866;317842;748347;993;4;SOKAK;ORTA GELISMIS;2;294.0
1225867;317842;748883;KIBRIS;3;CADDE;ORTA GELISMIS;2;521.0
1225868;317842;748928;997;4;SOKAK;ORTA GELISMIS;2;317.0
1225869;317842;750287;1018;4;SOKAK;ORTA GELISMIS;2;463.0
1225870;317842;750288;1046;4;SOKAK;ORTA GELISMIS;2;482.0
1225871;317842;750289;1047;4;SOKAK;ORTA GELISMIS;2;483.0
1225872;317842;750290;1026;4;SOKAK;ORTA GELISMIS;2;456.0
1225873;317842;750291;1022;4;SOKAK;ORTA GELISMIS;2;453.0
1225874;317842;750292;963;4;SOKAK;ORTA GELISMIS;2;449.0
1225875;317842;750293;1012;4;SOKAK;ORTA GELISMIS;2;305.0
1225876;317842;750294;1004;4;SOKAK;ORTA GELISMIS;2;308.0
1225877;317842;750301;1011;4;SOKAK;ORTA GELISMIS;2;302.0
1225878;317842;750302;986;4;SOKAK;ORTA GELISMIS;2;288.0
1225879;317842;750511;CEMAL GÜRSEL;3;CADDE;ORTA GELISMIS;2;424.0
1225880;317842;750803;985;4;SOKAK;ORTA GELISMIS;2;287.0
1225881;317842;751073;1424;4;SOKAK;ORTA GELISMIS;2;494.01
1225882;317842;751435;1425;4;SOKAK;ORTA GELISMIS;2;488.0
1225883;317842;754025;813;4;SOKAK;ORTA GELISMIS;2;261.0
1225884;317842;754327;824;4;SOKAK;ORTA GELISMIS;2;272.0
1225885;317842;755308;820;4;SOKAK;ORTA GELISMIS;2;268.0
1225886;317842;756697;999;4;SOKAK;ORTA GELISMIS;2;310.0
1225887;317842;758416;996;4;SOKAK;ORTA GELISMIS;2;318.0
1225888;317842;758417;998;4;SOKAK;ORTA GELISMIS;2;319.0
1225889;317842;760088;808;4;SOKAK;ORTA GELISMIS;2;347.0
1225890;317842;810362;864;4;SOKAK;ORTA GELISMIS;2;368.0
1225891;317842;810473;981;4;SOKAK;ORTA GELISMIS;2;298.0
1225892;317842;810861;822;4;SOKAK;ORTA GELISMIS;2;271.0
1225893;317842;829161;797;4;SOKAK;ORTA GELISMIS;2;351.0
1225894;317842;834212;861;4;SOKAK;ORTA GELISMIS;2;365.0
1225895;317842;834244;858;4;SOKAK;ORTA GELISMIS;2;362.0
1225896;317842;835364;805;4;SOKAK;ORTA GELISMIS;2;349.0
1225897;317842;835365;810;4;SOKAK;ORTA GELISMIS;2;344.0
1225898;317842;835366;825;4;SOKAK;ORTA GELISMIS;2;266.0
1225899;317842;835367;826;4;SOKAK;ORTA GELISMIS;2;274.0
1225900;317842;835368;827;4;SOKAK;ORTA GELISMIS;2;275.0
1225901;317842;835369;836;4;SOKAK;ORTA GELISMIS;2;282.0
1225902;317842;838130;816;4;SOKAK;ORTA GELISMIS;2;262.0
1225903;317842;838131;815;4;SOKAK;ORTA GELISMIS;2;263.0
1225904;317842;838132;814;4;SOKAK;ORTA GELISMIS;2;264.0
1225905;317842;838133;812;4;SOKAK;ORTA GELISMIS;2;265.0
1225906;317842;838135;819;4;SOKAK;ORTA GELISMIS;2;267.0
1225907;317842;838136;823;4;SOKAK;ORTA GELISMIS;2;269.0
1225908;317842;838138;821;4;SOKAK;ORTA GELISMIS;2;269.01
1225909;317842;838139;818;4;SOKAK;ORTA GELISMIS;2;270.0
1225910;317842;838141;831;4;SOKAK;ORTA GELISMIS;2;273.0
1225911;317842;838142;828;4;SOKAK;ORTA GELISMIS;2;276.0
1225912;317842;838143;830;4;SOKAK;ORTA GELISMIS;2;277.0
1225913;317842;838144;832;4;SOKAK;ORTA GELISMIS;2;278.0
