id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1228604;540625;226507;BALTACI;4;SOKAK;ORTA GELISMIS;2;48.0
1228605;540625;226509;DEMİRCAN;4;SOKAK;ORTA GELISMIS;2;55.0
1228606;540625;226510;ENDER;4;SOKAK;ORTA GELISMIS;2;57.0
1228607;540625;226511;DEMİR;3;CADDE;ORTA GELISMIS;2;58.0
1228608;540625;226512;DURAK;4;SOKAK;ORTA GELISMIS;2;62.0
1228609;540625;226517;SEVENLER;4;SOKAK;ORTA GELISMIS;2;63.0
1228610;540625;241374;IRMAK;4;SOKAK;ORTA GELISMIS;2;84.0
1228611;540625;241377;ECEM;4;SOKAK;ORTA GELISMIS;2;85.0
1228612;540625;241379;GÜLNİHAL;4;SOKAK;ORTA GELISMIS;2;87.0
1228613;540625;241381;ATILGAN;4;SOKAK;ORTA GELISMIS;2;89.0
1228614;540625;241385;BARIŞ MANÇO;2;BULVAR;ORTA GELISMIS;2;90.0
1228615;540625;241387;UĞUR;4;SOKAK;ORTA GELISMIS;2;91.0
1228616;540625;241389;ŞEVKAT;4;SOKAK;ORTA GELISMIS;2;92.0
1228617;540625;241390;BAŞYİĞİT;4;SOKAK;ORTA GELISMIS;2;93.0
1228618;540625;241551;BOSNA;4;SOKAK;ORTA GELISMIS;2;41.0
1228619;540625;241552;AKDENİZ;4;SOKAK;ORTA GELISMIS;2;43.0
1228620;540625;241553;MEHTAP;4;SOKAK;ORTA GELISMIS;2;45.0
1228621;540625;432438;KAANBEY;4;SOKAK;ORTA GELISMIS;2;51.0
1228622;540625;432446;PINARÖNÜ;4;SOKAK;ORTA GELISMIS;2;53.0
1228623;540625;436569;BÜŞRA;4;SOKAK;ORTA GELISMIS;2;40.0
1228624;540625;443714;EGE;4;SOKAK;ORTA GELISMIS;2;44.0
1228625;540625;714698;TALİH;4;SOKAK;ORTA GELISMIS;2;80.0
1228626;540625;714700;ALAGÜL;4;SOKAK;ORTA GELISMIS;2;81.0
1228627;540625;714702;UMUT;4;SOKAK;ORTA GELISMIS;2;86.0
1228628;540625;714706;CESUR;4;SOKAK;ORTA GELISMIS;2;94.0
1228629;540625;714708;ŞAHİNTEPE;4;SOKAK;ORTA GELISMIS;2;95.0
1228630;540625;714709;ALTUĞ;4;SOKAK;ORTA GELISMIS;2;96.0
1228631;540625;714711;BIÇKIN;4;SOKAK;ORTA GELISMIS;2;97.0
1228632;540625;714712;ÖZÜM;4;SOKAK;ORTA GELISMIS;2;98.0
1228633;540625;714714;HANIMAĞA;3;CADDE;ORTA GELISMIS;2;99.0
1228634;540625;714910;KELEBEK;4;SOKAK;ORTA GELISMIS;2;82.0
1228635;540625;714912;KARACAOĞLAN;3;CADDE;ORTA GELISMIS;2;83.0
1228636;540625;714935;AKBULUT;4;SOKAK;ORTA GELISMIS;2;88.0
1228637;540625;716224;AZİZ;4;SOKAK;ORTA GELISMIS;2;46.0
1228638;540625;716226;PETEK;4;SOKAK;ORTA GELISMIS;2;49.0
1228639;540625;717695;ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;64.0
1228640;540625;717697;CEMRE;4;SOKAK;ORTA GELISMIS;2;65.0
1228641;540625;717698;SELMA;4;SOKAK;ORTA GELISMIS;2;66.0
1228642;540625;717700;ÇAĞLAYAN;4;SOKAK;ORTA GELISMIS;2;67.0
1228643;540625;718155;ULAŞ;4;SOKAK;ORTA GELISMIS;2;47.0
1228644;540625;718157;MEVLANA;3;CADDE;ORTA GELISMIS;2;61.0
1228645;540625;718207;TACET;4;SOKAK;ORTA GELISMIS;2;68.0
1228646;540625;718209;SEVİM;4;SOKAK;ORTA GELISMIS;2;69.0
1228647;540625;718211;FARABİ;4;SOKAK;ORTA GELISMIS;2;70.0
1228648;540625;718213;BEDİRHAN;4;SOKAK;ORTA GELISMIS;2;71.0
1228649;540625;719498;NAZLICAN;4;SOKAK;ORTA GELISMIS;2;42.0
1228650;540625;719934;ERDAL AĞIR;3;CADDE;ORTA GELISMIS;2;72.0
1228651;540625;719937;PITIRCIK;4;SOKAK;ORTA GELISMIS;2;73.0
1228652;540625;719940;BADEM;4;SOKAK;ORTA GELISMIS;2;74.0
1228653;540625;719941;FINDIK;4;SOKAK;ORTA GELISMIS;2;75.0
1228654;540625;719942;SUSAM;4;SOKAK;ORTA GELISMIS;2;76.0
1228655;540625;719944;GENÇLİK;4;SOKAK;ORTA GELISMIS;2;77.0
1228656;540625;719945;AYTUĞ;4;SOKAK;ORTA GELISMIS;2;78.0
1228657;540625;719947;EFSANE;4;SOKAK;ORTA GELISMIS;2;79.0
1228658;540625;720994;AŞIK MAHSUNİ ŞERİF;3;CADDE;ORTA GELISMIS;2;50.0
