id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1235083;840371;91334;ÇAYIRKÖY MERKEZ MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1235084;840371;703020;HACIOĞLU MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1235085;840371;882766;GÖLKENT 1.ETAP;5;KÜME EVLER;ORTA GELISMIS;2;145.01
1235086;840371;31000284;İZMİT KANDIRA YOLU;3;CADDE;ORTA GELISMIS;2;1.3
1235087;840371;127080951;1009.;4;SOKAK;ORTA GELISMIS;2;1.1009
1235088;840371;127914220;DELFİN;4;SOKAK;ORTA GELISMIS;2;14.0
1235089;840371;158734330;AKGÜL;4;SOKAK;ORTA GELISMIS;2;22.0
1235090;840371;176266070;GÖLKENT;3;CADDE;ORTA GELISMIS;2;11.0
1235091;840371;192355221;1005.;4;SOKAK;ORTA GELISMIS;2;1.1005
1235092;840371;225452061;1006.;4;SOKAK;ORTA GELISMIS;2;10.1006
1235093;840371;233411670;AYMELEK;4;SOKAK;ORTA GELISMIS;2;21.0
1235094;840371;245207510;HAFIZLAR;4;SOKAK;ORTA GELISMIS;2;20.0
1235095;840371;249029751;1012.;4;SOKAK;ORTA GELISMIS;2;10.12
1235096;840371;256416141;1013.;4;SOKAK;ORTA GELISMIS;2;10.13
1235097;840371;262879611;1010.;4;SOKAK;ORTA GELISMIS;2;10.101
1235098;840371;328037280;KORUKENT;3;CADDE;ORTA GELISMIS;2;141.0
1235099;840371;369831461;LAVANTA BAHÇESI;4;SOKAK;ORTA GELISMIS;2;11.2
1235100;840371;392156111;LAVANTA BAHÇESİ;4;SOKAK;ORTA GELISMIS;2;141.1
1235101;840371;445635260;TURAN GÜNEŞ;3;CADDE;ORTA GELISMIS;2;3.0
1235102;840371;447151000;ZERDEÇAL;4;SOKAK;ORTA GELISMIS;2;16.0
1235103;840371;458673551;1015.;4;SOKAK;ORTA GELISMIS;2;10.15
1235104;840371;496984751;KARINCA;4;SOKAK;ORTA GELISMIS;2;17.0
1235105;840371;527097551;1001.;4;SOKAK;ORTA GELISMIS;2;10.1001
1235106;840371;563437911;1017.;4;SOKAK;ORTA GELISMIS;2;10.1
1235107;840371;577589481;1004.;4;SOKAK;ORTA GELISMIS;2;10.1004
1235108;840371;599137071;1011;4;SOKAK;ORTA GELISMIS;2;10.1011
1235109;840371;630805501;1007.;4;SOKAK;ORTA GELISMIS;2;10.1007
1235110;840371;697615000;ÇEKİRGE;4;SOKAK;ORTA GELISMIS;2;18.0
1235111;840371;719237590;MİNA;4;SOKAK;ORTA GELISMIS;2;15.0
1235112;840371;726889141;1016.;4;SOKAK;ORTA GELISMIS;2;10.22
1235113;840371;744904591;KUZEY MARMARA OTOYOLU;2;BULVAR;ORTA GELISMIS;2;1010.0
1235114;840371;768427070;YEDİVEREN;4;SOKAK;ORTA GELISMIS;2;13.0
1235115;840371;776051371;1014.;4;SOKAK;ORTA GELISMIS;2;10.14
1235116;840371;810729851;1011.;4;SOKAK;ORTA GELISMIS;2;1.1011
1235117;840371;840327621;1008.;4;SOKAK;ORTA GELISMIS;2;10.1008
1235118;840371;857789260;AKİDE;4;SOKAK;ORTA GELISMIS;2;19.0
1235119;840371;968752081;1002.;4;SOKAK;ORTA GELISMIS;2;10.1002
1235120;840371;993908901;1003.;4;SOKAK;ORTA GELISMIS;2;10.1003
1235121;840744;515675;GÜNELİ;4;SOKAK;ORTA GELISMIS;2;1.0
1235122;840983;154510;ARA;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1235123;840983;154511;HOCA;4;SOKAK;ORTA GELISMIS;2;1.01
1235124;840983;154512;BİLİNMEYEN123;4;SOKAK;ORTA GELISMIS;2;15.0
1235125;840983;154513;GÖKTÜRK;4;SOKAK;ORTA GELISMIS;2;6.0
1235126;840983;154514;DUMANLI;4;SOKAK;ORTA GELISMIS;2;11.0
1235127;840983;154515;ULUTAŞ;4;SOKAK;ORTA GELISMIS;2;13.0
1235128;840983;154516;ALPEREN;4;SOKAK;ORTA GELISMIS;2;1.11
1235129;840983;154517;İSTİKLAL/1;4;SOKAK;ORTA GELISMIS;2;1.0
1235130;840983;154518;CİHAN;4;SOKAK;ORTA GELISMIS;2;2.01
1235131;840983;154519;BARIŞ;4;SOKAK;ORTA GELISMIS;2;7.0
1235132;840983;154520;İSTİKLAL/3;4;SOKAK;ORTA GELISMIS;2;1.19
1235133;840983;154521;MEHTAP;4;SOKAK;ORTA GELISMIS;2;1.04
1235134;840983;154522;PAŞALAR;4;SOKAK;ORTA GELISMIS;2;4.0
1235135;840983;154523;YENİ PINAR;4;SOKAK;ORTA GELISMIS;2;8.0
1235136;840983;154524;İSTİKLAL/2;5;KÜME EVLER;ORTA GELISMIS;2;1.22
1235137;840983;154525;ŞEKER;4;SOKAK;ORTA GELISMIS;2;3.0
1235138;840983;407342;DERELİ;4;SOKAK;ORTA GELISMIS;2;5.07
