id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1224794;260547;461173;TABİB;4;SOKAK;ORTA GELISMIS;2;127.0
1224795;260547;613275;DÖRTYOL IRMAK;4;SOKAK;ORTA GELISMIS;2;69.0
1224796;260547;613282;MARANDA;4;SOKAK;ORTA GELISMIS;2;116.0
1224797;260547;613693;BALCILAR;4;SOKAK;ORTA GELISMIS;2;55.0
1224798;260547;613694;DÖRTYOL KIRAN;4;SOKAK;ORTA GELISMIS;2;71.0
1224799;260547;613700;KARAMUSTAFAOĞLU;4;SOKAK;ORTA GELISMIS;2;113.0
1224800;260547;614211;DÖRTYOL İMAMOĞLU;3;CADDE;ORTA GELISMIS;2;68.0
1224801;260547;614214;DÖRTYOL FATİH;3;CADDE;ORTA GELISMIS;2;65.0
1224802;260547;614570;DÖRTYOL SEYRANTEPE;4;SOKAK;ORTA GELISMIS;2;79.0
1224803;260547;614571;MAHALLE ALTI;4;SOKAK;ORTA GELISMIS;2;115.0
1224804;260547;614576;ŞEREF;4;SOKAK;ORTA GELISMIS;2;125.0
1224805;260547;614578;MEZARLIK;4;SOKAK;ORTA GELISMIS;2;119.0
1224806;260547;614580;ŞAHİNLER;4;SOKAK;ORTA GELISMIS;2;124.0
1224807;260547;615345;ERİKLİ;3;CADDE;ORTA GELISMIS;2;84.0
1224808;260547;615347;MERKEZ CAMİ;3;CADDE;ORTA GELISMIS;2;118.0
1224809;260547;616655;VİRAJ;4;SOKAK;ORTA GELISMIS;2;130.0
1224810;260547;616663;DERVİŞOĞLU;4;SOKAK;ORTA GELISMIS;2;59.0
1224811;260547;616668;AYDINLI;4;SOKAK;ORTA GELISMIS;2;54.0
1224812;260547;616671;DÖRTYOL CAMİ;4;SOKAK;ORTA GELISMIS;2;63.0
1224813;260547;619675;KAHVECİLİ;3;CADDE;ORTA GELISMIS;2;110.0
1224814;260547;620539;DÖRTYOL KARANFİL;4;SOKAK;ORTA GELISMIS;2;70.0
1224815;260547;620860;DÖRTYOL ÇOBANOĞLU;4;SOKAK;ORTA GELISMIS;2;64.0
1224816;260547;620970;BİRİNCİOĞLU;4;SOKAK;ORTA GELISMIS;2;56.0
1224817;260547;621318;MERDİVEN;4;SOKAK;ORTA GELISMIS;2;117.0
1224818;260547;621322;İSAKLI;4;SOKAK;ORTA GELISMIS;2;76.0
1224819;260547;622462;KALAYCIOĞLU;4;SOKAK;ORTA GELISMIS;2;111.0
1224820;260547;622961;ETHEMLİ;4;SOKAK;ORTA GELISMIS;2;103.0
