id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1227078;404855;844536;İBRALA;4;SOKAK;ORTA GELISMIS;2;63.0
1227079;404855;856614;MEVLÜT AKGÜN;4;SOKAK;ORTA GELISMIS;2;88.0
1227080;404855;856616;LÜTFİ ELVAN;4;SOKAK;ORTA GELISMIS;2;82.0
1227081;404855;856618;ŞHT.ÖĞRETMEN HAMZA ÇETİN;4;SOKAK;ORTA GELISMIS;2;103.0
1227082;404855;856622;ŞHT.ASTSB.ADEM BAYAD;4;SOKAK;ORTA GELISMIS;2;101.0
1227083;404855;856625;PRF.DR.YÜKSEL ÇAVUŞOĞLU;4;SOKAK;ORTA GELISMIS;2;94.0
1227084;404855;856626;DR. TALAT ŞENTÜRK;4;SOKAK;ORTA GELISMIS;2;56.0
1227085;404855;856628;ÖNCAN;4;SOKAK;ORTA GELISMIS;2;92.0
1227086;404855;856629;EMRE;4;SOKAK;ORTA GELISMIS;2;57.0
1227087;404855;856632;RECEP TAYYİP ERDOĞAN;4;SOKAK;ORTA GELISMIS;2;96.0
1227088;404855;856633;MEVLANA;4;SOKAK;ORTA GELISMIS;2;87.0
1227089;404855;856635;MEHMET AKİF ERSOY;4;SOKAK;ORTA GELISMIS;2;84.0
1227090;404855;856636;DENİRCİK;4;SOKAK;ORTA GELISMIS;2;55.0
1227091;404855;856637;ŞÜKÜR;4;SOKAK;ORTA GELISMIS;2;105.0
1227092;404855;856641;PRF.DR.İBRAHİM HULUSİ GÜNGÖR;4;SOKAK;ORTA GELISMIS;2;93.0
1227093;404855;856642;NECİP FAZIL;4;SOKAK;ORTA GELISMIS;2;90.0
1227094;404855;856643;GÜL;4;SOKAK;ORTA GELISMIS;2;59.0
1227095;404855;856644;ACAR ÖZMEN;4;SOKAK;ORTA GELISMIS;2;48.0
1227096;404855;856645;CELAL;4;SOKAK;ORTA GELISMIS;2;53.0
1227097;404855;856646;TUNÇEL;4;SOKAK;ORTA GELISMIS;2;106.0
1227098;404855;856647;ŞİMŞEK;4;SOKAK;ORTA GELISMIS;2;104.0
1227099;404855;856649;GAZİ MUSTAFA KEMAL;4;SOKAK;ORTA GELISMIS;2;58.0
1227100;404855;856650;KARABULUT;4;SOKAK;ORTA GELISMIS;2;69.0
1227101;404855;856651;ÇELİKDEMİR;4;SOKAK;ORTA GELISMIS;2;54.0
1227102;404855;856660;BAŞKAN İBRAHİM KOÇAK;4;SOKAK;ORTA GELISMIS;2;50.0
1227103;404855;856863;KÜLLİYE;4;SOKAK;ORTA GELISMIS;2;81.0
1227104;404855;892693;MERVE;4;SOKAK;ORTA GELISMIS;2;86.0
1227105;404855;892841;SAFA;4;SOKAK;ORTA GELISMIS;2;97.0
1227106;404855;892845;SENA;4;SOKAK;ORTA GELISMIS;2;99.0
1227107;404855;892846;HİRA;4;SOKAK;ORTA GELISMIS;2;62.0
1227108;404855;892847;NUR;4;SOKAK;ORTA GELISMIS;2;91.0
1227109;404855;892850;ZAFER;4;SOKAK;ORTA GELISMIS;2;107.0
1227110;404855;892853;NASİP;4;SOKAK;ORTA GELISMIS;2;89.0
1227111;404855;892855;KARACALAR;4;SOKAK;ORTA GELISMIS;2;70.0
1227112;404855;892857;KAHRAMAN;4;SOKAK;ORTA GELISMIS;2;67.0
1227113;404855;892858;BAYRAK;4;SOKAK;ORTA GELISMIS;2;51.0
1227114;404855;892859;BOSNA;4;SOKAK;ORTA GELISMIS;2;52.0
1227115;404855;892861;PROF.DR.ÖMER DİNÇER;4;SOKAK;ORTA GELISMIS;2;95.0
1227116;404855;893738;IHLAMUR;4;SOKAK;ORTA GELISMIS;2;66.0
1227117;404855;927808;GÜLŞEN;4;SOKAK;ORTA GELISMIS;2;60.0
1227118;404855;10415990;LÜTFÜ ELVAN 1;4;SOKAK;ORTA GELISMIS;2;83.0
1227119;404855;13128848;KARAMANOĞLU;4;SOKAK;ORTA GELISMIS;2;72.0
1227120;404855;14095475;MEHMET AKİF ERSOY1;4;SOKAK;ORTA GELISMIS;2;85.0
1227121;404855;16701542;KARACALAR1;4;SOKAK;ORTA GELISMIS;2;71.0
1227122;404855;31427750;SENA1;4;SOKAK;ORTA GELISMIS;2;100.0
1227123;404855;37923992;KAYAÖNÜ6;4;SOKAK;ORTA GELISMIS;2;79.0
1227124;404855;45896529;İBRALA2;4;SOKAK;ORTA GELISMIS;2;65.0
1227125;404855;46342242;KAYAÖNÜ2;4;SOKAK;ORTA GELISMIS;2;75.0
1227126;404855;51314011;KAHRAMAN1;4;SOKAK;ORTA GELISMIS;2;68.0
1227127;404855;68526961;SAFA1;4;SOKAK;ORTA GELISMIS;2;98.0
1227128;404855;74637976;ŞHT.ASTSB.ADEM BAYAD1;4;SOKAK;ORTA GELISMIS;2;102.0
1227129;404855;86478112;İBRALA1;4;SOKAK;ORTA GELISMIS;2;64.0
1227130;404855;86815222;GÜLŞEN1;4;SOKAK;ORTA GELISMIS;2;61.0
1227131;404855;92154749;KAYAÖNÜ1;4;SOKAK;ORTA GELISMIS;2;74.0
1227132;404855;236815470;KAYAÖNÜ4;5;KÜME EVLER;ORTA GELISMIS;2;77.0
1227133;404855;260035091;KAYAÖNÜ;5;KÜME EVLER;ORTA GELISMIS;2;73.0
1227134;405506;753505;ÖMERLİ MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
