id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1230320;621854;205531;OSMANLI MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1230321;621854;206542;DURANLI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;3590.01
1230322;621854;235766;DURBEYLER MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1230323;623827;53477;ZEYNEP;4;SOKAK;ORTA GELISMIS;2;1.0
1230324;623827;53478;BİBEROĞLU;3;CADDE;ORTA GELISMIS;2;0.0
1230325;623827;53479;HAZAL;4;SOKAK;ORTA GELISMIS;2;1.0
1230326;623827;191169;SERRA;4;SOKAK;ORTA GELISMIS;2;1.0
1230327;623827;191170;MİRA;4;SOKAK;ORTA GELISMIS;2;1.0
1230328;623827;191171;KIŞ;4;SOKAK;ORTA GELISMIS;2;1.0
1230329;623827;223843;HABİL;4;SOKAK;ORTA GELISMIS;2;1.0
1230330;623827;223844;BARAJ;4;SOKAK;ORTA GELISMIS;2;0.0
1230331;624262;83954;KARAÇALILIK Ş.AYHAN ÖZAY;3;CADDE;ORTA GELISMIS;2;1.02
1230332;624262;155888;KARAÇALILIK 5;4;SOKAK;ORTA GELISMIS;2;4.01
1230333;624262;688413;KARAÇALILIK 4;4;SOKAK;ORTA GELISMIS;2;3.02
1230334;624262;693542;KARAÇALILIK 3;4;SOKAK;ORTA GELISMIS;2;2.04
1230335;624262;31795651;BANDIRMA-BALIKESİR KARAYOLU;3;CADDE;ORTA GELISMIS;2;6318.0
1230336;624262;95626420;KARAÇALILIK 9;4;SOKAK;ORTA GELISMIS;2;2364.0
1230337;624262;221628121;KARAÇALILIK 6;4;SOKAK;ORTA GELISMIS;2;541241.0
1230338;624262;362553541;BANDIRMA14;3;CADDE;ORTA GELISMIS;2;3546.0
1230339;624262;451109131;KARAÇALILIK 2;4;SOKAK;ORTA GELISMIS;2;1414221.0
1230340;624262;557452511;KARAÇALILIK 8;4;SOKAK;ORTA GELISMIS;2;524562.0
1230341;624262;667487731;3029;4;SOKAK;ORTA GELISMIS;2;25654.0
1230342;624262;733466861;KARAÇALILIK111;3;CADDE;ORTA GELISMIS;2;4521121.0
1230343;624262;761123901;KARAÇALILIK 1;4;SOKAK;ORTA GELISMIS;2;5252112.0
1230344;624841;749979;PAZARKÖY MERKEZ MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;363.0
1230345;624841;765844;ŞAHİN TEPESİ VİLLALARI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;466.0
1230346;624841;127638500;2728.;4;SOKAK;ORTA GELISMIS;2;27.0
1230347;624841;130121330;İBRİKDERE;4;SOKAK;ORTA GELISMIS;2;52.0
1230348;624841;143626690;2717.;4;SOKAK;ORTA GELISMIS;2;17.0
1230349;624841;153052790;2733.;4;SOKAK;ORTA GELISMIS;2;32.0
1230350;624841;160777030;2756.;4;SOKAK;ORTA GELISMIS;2;50.0
1230351;624841;180653830;2719.;4;SOKAK;ORTA GELISMIS;2;19.0
1230352;624841;203329460;2727.;4;SOKAK;ORTA GELISMIS;2;26.0
1230353;624841;216719610;2753.;4;SOKAK;ORTA GELISMIS;2;47.0
1230354;624841;225104990;2718.;4;SOKAK;ORTA GELISMIS;2;18.0
1230355;624841;246256340;2754.;4;SOKAK;ORTA GELISMIS;2;48.0
1230356;624841;247353830;2724.;4;SOKAK;ORTA GELISMIS;2;24.0
1230357;624841;269920990;2702.;4;SOKAK;ORTA GELISMIS;2;3.0
1230358;624841;282904500;2741.;4;SOKAK;ORTA GELISMIS;2;38.1
1230359;624841;302662580;2730.;4;SOKAK;ORTA GELISMIS;2;29.0
1230360;624841;310708320;2748;4;SOKAK;ORTA GELISMIS;2;44.2
1230361;624841;320305950;2735.;4;SOKAK;ORTA GELISMIS;2;34.0
1230362;624841;320482090;2716.;4;SOKAK;ORTA GELISMIS;2;16.0
1230363;624841;352999650;2737.;4;SOKAK;ORTA GELISMIS;2;36.0
1230364;624841;397261950;2734.;4;SOKAK;ORTA GELISMIS;2;33.0
1230365;624841;397439680;2749.;4;SOKAK;ORTA GELISMIS;2;45.0
1230366;624841;434170050;2700.;4;SOKAK;ORTA GELISMIS;2;1.0
1230367;624841;437860860;2725.;4;SOKAK;ORTA GELISMIS;2;24.1
1230368;624841;472211970;2701.;4;SOKAK;ORTA GELISMIS;2;2.0
1230369;624841;479758340;2751.;4;SOKAK;ORTA GELISMIS;2;45.3
1230370;624841;484019130;2729.;4;SOKAK;ORTA GELISMIS;2;28.0
1230371;624841;523950760;2755.;4;SOKAK;ORTA GELISMIS;2;49.0
1230372;624841;543696570;ÇATALÇEŞME;4;SOKAK;ORTA GELISMIS;2;92.0
1230373;624841;544807440;DOĞRUK;4;SOKAK;ORTA GELISMIS;2;51.0
1230374;624841;552265180;2731.;4;SOKAK;ORTA GELISMIS;2;30.0
1230375;624841;556749720;2712.;4;SOKAK;ORTA GELISMIS;2;12.0
1230376;624841;556993180;2704.;4;SOKAK;ORTA GELISMIS;2;5.0
1230377;624841;573284290;2723.;4;SOKAK;ORTA GELISMIS;2;23.0
1230378;624841;573452330;2115.;4;SOKAK;ORTA GELISMIS;2;84.01
1230379;624841;580537450;2743.;4;SOKAK;ORTA GELISMIS;2;40.0
1230380;624841;633747060;2738.;4;SOKAK;ORTA GELISMIS;2;36.1
1230381;624841;673979010;2706.;4;SOKAK;ORTA GELISMIS;2;7.0
1230382;624841;690923930;2736.;4;SOKAK;ORTA GELISMIS;2;35.0
1230383;624841;702169730;2722.;4;SOKAK;ORTA GELISMIS;2;22.0
1230384;624841;715694200;2713.;4;SOKAK;ORTA GELISMIS;2;13.0
1230385;624841;717425140;2708.;4;SOKAK;ORTA GELISMIS;2;8.0
1230386;624841;732524960;2752.;4;SOKAK;ORTA GELISMIS;2;46.0
1230387;624841;751175560;2714.;4;SOKAK;ORTA GELISMIS;2;14.0
1230388;624841;759140850;2746.;4;SOKAK;ORTA GELISMIS;2;43.0
1230389;624841;762341290;2726.;4;SOKAK;ORTA GELISMIS;2;25.0
1230390;624841;766418510;2742.;4;SOKAK;ORTA GELISMIS;2;39.0
1230391;624841;808776080;2705.;4;SOKAK;ORTA GELISMIS;2;6.0
1230392;624841;834177820;ZEMZEM;4;SOKAK;ORTA GELISMIS;2;53.0
1230393;624841;848819520;2715.;4;SOKAK;ORTA GELISMIS;2;15.0
1230394;624841;858101660;ALİ HAYDAR AKGÜN;4;SOKAK;ORTA GELISMIS;2;37.1
1230395;624841;861689940;2732.;4;SOKAK;ORTA GELISMIS;2;31.0
1230396;624841;876349940;2709.;4;SOKAK;ORTA GELISMIS;2;9.0
1230397;624841;876783710;2703.;4;SOKAK;ORTA GELISMIS;2;4.0
1230398;624841;882485700;2721.;4;SOKAK;ORTA GELISMIS;2;21.0
1230399;624841;884430070;2720.;4;SOKAK;ORTA GELISMIS;2;20.0
1230400;624841;904627890;2711.;4;SOKAK;ORTA GELISMIS;2;11.0
1230401;624841;915318480;TEKKE BABA;4;SOKAK;ORTA GELISMIS;2;93.1
1230402;624841;920453680;ÇATALTEPE;4;SOKAK;ORTA GELISMIS;2;90.0
1230403;624841;941068460;2747.;4;SOKAK;ORTA GELISMIS;2;44.0
1230404;624841;952830650;2739.;4;SOKAK;ORTA GELISMIS;2;37.0
1230405;624841;969649860;2710.;4;SOKAK;ORTA GELISMIS;2;10.0
1230406;624841;970700150;NECIP FAZIL KISAKÜREK;3;CADDE;ORTA GELISMIS;2;85.0
1230407;624841;980991200;2707.;4;SOKAK;ORTA GELISMIS;2;7.1
1230408;624841;983102870;2744.;4;SOKAK;ORTA GELISMIS;2;41.0
1230409;624841;985824480;2745.;4;SOKAK;ORTA GELISMIS;2;42.0
1230410;624841;987071020;2740.;4;SOKAK;ORTA GELISMIS;2;38.0
1230411;624841;992210120;2757.;4;SOKAK;ORTA GELISMIS;2;50.1
1230412;624841;992561580;2750.;4;SOKAK;ORTA GELISMIS;2;45.1
1230413;629311;532111;KİREMİT;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1230414;630095;163527;GAZİ MESUT VURAL;4;SOKAK;ORTA GELISMIS;2;22.0
1230415;630095;163528;ŞEHİT NURETTİN KARAMAN;4;SOKAK;ORTA GELISMIS;2;21.0
1230416;630095;163529;HAMİTOKTAY;4;SOKAK;ORTA GELISMIS;2;24.0
1230417;630095;163530;ŞEHİT ASLAN PALUT;4;SOKAK;ORTA GELISMIS;2;23.0
1230418;630095;163534;BİNALİ YILDIRIM;3;CADDE;ORTA GELISMIS;2;27.0
1230419;630095;163535;AV.MEHMET YAVUZ;4;SOKAK;ORTA GELISMIS;2;1.0
1230420;630095;397590;KADI ŞEVKİ YURTBAŞI;4;SOKAK;ORTA GELISMIS;2;14.0
1230421;630095;599866;DOĞAN KOÇ;3;CADDE;ORTA GELISMIS;2;16.0
1230422;630095;600212;208.;4;SOKAK;ORTA GELISMIS;2;25.0
1230423;630095;601020;210.;4;SOKAK;ORTA GELISMIS;2;26.0
1230424;630095;601077;605.;4;SOKAK;ORTA GELISMIS;2;11.0
1230425;630095;601081;609.;4;SOKAK;ORTA GELISMIS;2;50.0
1230426;630095;604170;ÇIĞDEM TUĞCU;4;SOKAK;ORTA GELISMIS;2;42.0
1230427;630095;604171;603.;4;SOKAK;ORTA GELISMIS;2;10.0
1230428;630095;605033;607.;4;SOKAK;ORTA GELISMIS;2;12.0
1230429;630095;193556680;101.;4;SOKAK;ORTA GELISMIS;2;40.0
1230430;630095;195602001;511.;4;SOKAK;ORTA GELISMIS;2;22.0
1230431;630095;221735120;ŞÜKRÜ BAYAZITLI;4;SOKAK;ORTA GELISMIS;2;41.0
1230432;630095;222641050;ŞEHİT KENAN SAPANCI;4;SOKAK;ORTA GELISMIS;2;37.0
1230433;630095;247213260;YENİDOĞAN 3;4;SOKAK;ORTA GELISMIS;2;28.0
1230434;630095;306692531;524.;4;SOKAK;ORTA GELISMIS;2;47.01
1230435;630095;336548560;KARAMANLAR;4;SOKAK;ORTA GELISMIS;2;3.01
1230436;630095;355259891;501.;4;SOKAK;ORTA GELISMIS;2;40.0
1230437;630095;371891310;516.;4;SOKAK;ORTA GELISMIS;2;48.0
1230438;630095;405698990;116.;4;SOKAK;ORTA GELISMIS;2;45.0
1230439;630095;444911240;526.;3;CADDE;ORTA GELISMIS;2;45.01
1230440;630095;451920440;602;4;SOKAK;ORTA GELISMIS;2;49.0
1230441;630095;485404960;115.;4;SOKAK;ORTA GELISMIS;2;39.0
1230442;630095;521367281;522.;4;SOKAK;ORTA GELISMIS;2;38.0
1230443;630095;693286980;512.;4;SOKAK;ORTA GELISMIS;2;39.0
1230444;630095;836521980;SÜLEYMAN KARAMAN BULVARI;2;BULVAR;ORTA GELISMIS;2;19.01
1230445;630095;861872831;510.;4;SOKAK;ORTA GELISMIS;2;46.0
1230446;630095;870449130;ŞEHİT METE SERTBAŞ;3;CADDE;ORTA GELISMIS;2;30.01
1230447;630095;870825330;502.;4;SOKAK;ORTA GELISMIS;2;32.0
1230448;630095;883272751;518.;4;SOKAK;ORTA GELISMIS;2;27.0
1230449;634386;89366;3720.;4;SOKAK;ORTA GELISMIS;2;14.8
1230450;634386;89367;3721.;4;SOKAK;ORTA GELISMIS;2;14.9
1230451;634386;158143;3740.;4;SOKAK;ORTA GELISMIS;2;0.0
1230452;634386;222628;HATİPLER;3;CADDE;ORTA GELISMIS;2;14.3
1230453;634386;222629;3722.;4;SOKAK;ORTA GELISMIS;2;0.0
