id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1226561;360974;44068;KOCATEPE;3;CADDE;ORTA GELISMIS;2;177.0
1226562;360974;44071;DERECİK EREN;4;SOKAK;ORTA GELISMIS;2;99.0
1226563;360974;315185;BABULLU;4;SOKAK;ORTA GELISMIS;2;59.0
1226564;360974;715149;KÖŞK;4;SOKAK;ORTA GELISMIS;2;183.0
1226565;360974;715157;TOPCU;4;SOKAK;ORTA GELISMIS;2;237.0
1226566;360974;715159;AŞAĞI;4;SOKAK;ORTA GELISMIS;2;53.0
1226567;360974;715160;LAHANA;4;SOKAK;ORTA GELISMIS;2;187.0
1226568;360974;715162;DERECİK ŞAFAK;4;SOKAK;ORTA GELISMIS;2;128.0
1226569;360974;717081;DERECİK MEKTEP;4;SOKAK;ORTA GELISMIS;2;117.0
1226570;360974;717083;SARP;4;SOKAK;ORTA GELISMIS;2;221.0
1226571;360974;717321;OVACIK;4;SOKAK;ORTA GELISMIS;2;209.0
1226572;360974;717323;SEFA;4;SOKAK;ORTA GELISMIS;2;223.0
1226573;360974;717324;ÇAYIR;4;SOKAK;ORTA GELISMIS;2;19.0
1226574;360974;717325;DERECİK MERE;4;SOKAK;ORTA GELISMIS;2;119.0
1226575;360974;717327;TEPEALTI;4;SOKAK;ORTA GELISMIS;2;234.0
1226576;360974;717328;DERECİK ARA;4;SOKAK;ORTA GELISMIS;2;83.0
1226577;360974;717329;DERECİK DEMİRCİ;4;SOKAK;ORTA GELISMIS;2;94.0
1226578;360974;717330;KELOĞLU;4;SOKAK;ORTA GELISMIS;2;174.0
1226579;360974;719015;GÜLTEPE;4;SOKAK;ORTA GELISMIS;2;144.0
1226580;360974;719016;TAŞLI;4;SOKAK;ORTA GELISMIS;2;233.0
1226581;360974;719337;DERECİK KAVAK;4;SOKAK;ORTA GELISMIS;2;112.0
1226582;360974;719338;SALCIOĞLU;4;SOKAK;ORTA GELISMIS;2;218.0
1226583;360974;719339;KANTARCI;4;SOKAK;ORTA GELISMIS;2;166.0
1226584;360974;719341;DERECİK GEÇİT;4;SOKAK;ORTA GELISMIS;2;100.0
1226585;360974;719877;KUZUR;4;SOKAK;ORTA GELISMIS;2;185.0
1226586;360974;719878;MAVİ;4;SOKAK;ORTA GELISMIS;2;189.0
1226587;360974;719881;MUHTAR;4;SOKAK;ORTA GELISMIS;2;199.0
1226588;360974;719882;ÇADIRLI;4;SOKAK;ORTA GELISMIS;2;70.0
1226589;360974;719883;KATİP;4;SOKAK;ORTA GELISMIS;2;170.0
1226590;360974;719884;İLERİ;4;SOKAK;ORTA GELISMIS;2;156.0
1226591;360974;720759;SAKİN;4;SOKAK;ORTA GELISMIS;2;217.0
1226592;360974;720760;DERECİK PINAR;4;SOKAK;ORTA GELISMIS;2;124.0
1226593;360974;720761;DERECİK NARİN;4;SOKAK;ORTA GELISMIS;2;122.0
1226594;360974;720762;ÇAY;4;SOKAK;ORTA GELISMIS;2;74.0
1226595;360974;720764;İMAMOĞLU;4;SOKAK;ORTA GELISMIS;2;158.0
1226596;360974;720765;DERECİK LEYLAK;4;SOKAK;ORTA GELISMIS;2;115.0
1226597;360974;721163;OKUL UĞURLU;3;CADDE;ORTA GELISMIS;2;206.0
1226598;360974;721164;DERECİK YENİ;3;CADDE;ORTA GELISMIS;2;134.0
1226599;360974;721167;MUALLİM;4;SOKAK;ORTA GELISMIS;2;197.0
1226600;360974;721171;YILMAZ;4;SOKAK;ORTA GELISMIS;2;246.0
1226601;360974;721172;DERECİK GÜNEŞ;4;SOKAK;ORTA GELISMIS;2;102.0
1226602;360974;726849;DERECİK CAMİİ;4;SOKAK;ORTA GELISMIS;2;87.0
1226603;360974;737550;DERECİK MARTI;4;SOKAK;ORTA GELISMIS;2;116.0
1226604;360974;881223;HACI RAİF KANTARCI;4;SOKAK;ORTA GELISMIS;2;146.0
1226605;360974;1253777;AKÖREN ÇAMLIK;5;KÜME EVLER;ORTA GELISMIS;2;46.0
1226606;360974;1253807;KÜÇÜKOSMAN;4;SOKAK;ORTA GELISMIS;2;186.0
1226607;360974;118812650;1117 NOLU;4;SOKAK;ORTA GELISMIS;2;20.0
1226608;360974;221215290;MEHMET ŞAHİN;3;CADDE;ORTA GELISMIS;2;190.0
1226609;360974;277769390;1112 NOLU;4;SOKAK;ORTA GELISMIS;2;15.0
1226610;360974;329123701;1211 NOLU;4;SOKAK;ORTA GELISMIS;2;41.0
1226611;360974;429172600;ŞAHİNLİ;5;KÜME EVLER;ORTA GELISMIS;2;230.0
1226612;360974;520553810;1116 NOLU;4;SOKAK;ORTA GELISMIS;2;19.0
1226613;360974;559438150;TAŞBURUN;3;CADDE;ORTA GELISMIS;2;232.01
1226614;360974;589060330;1114 NOLU;4;SOKAK;ORTA GELISMIS;2;17.0
1226615;360974;589286980;1113 NOLU;4;SOKAK;ORTA GELISMIS;2;16.0
1226616;360974;618998860;1111 NOLU;4;SOKAK;ORTA GELISMIS;2;14.0
1226617;360974;642013121;KAYALIK UĞURLU;4;SOKAK;ORTA GELISMIS;2;171.0
1226618;360974;773307441;KAHRAMANLAR;5;KÜME EVLER;ORTA GELISMIS;2;162.0
1226619;360974;871193840;1212 NOLU;4;SOKAK;ORTA GELISMIS;2;42.0
1226620;360974;871524921;MELEKLİ;5;KÜME EVLER;ORTA GELISMIS;2;191.0
1226621;360974;951661950;DERECİK KÜÇÜK;4;SOKAK;ORTA GELISMIS;2;113.0
1226622;360974;956941211;VALİ ENVER SALİHOĞLU;3;CADDE;ORTA GELISMIS;2;242.0
1226623;360974;980442250;1139 NOLU;4;SOKAK;ORTA GELISMIS;2;255.0
1226624;360974;980655190;1106 NOLU;4;SOKAK;ORTA GELISMIS;2;9.0
1226625;363283;223997;SÜVERLER MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1226626;365346;201931;3428.;4;SOKAK;ORTA GELISMIS;2;1.0
1226627;365346;201933;3427.;4;SOKAK;ORTA GELISMIS;2;1.0
1226628;365346;201935;3407.;4;SOKAK;ORTA GELISMIS;2;0.0
1226629;365346;201936;3404.;4;SOKAK;ORTA GELISMIS;2;0.0
1226630;365346;201937;3426.;4;SOKAK;ORTA GELISMIS;2;1.2
1226631;365346;201938;3406.;4;SOKAK;ORTA GELISMIS;2;10.11
1226632;365346;214591;3432.;4;SOKAK;ORTA GELISMIS;2;6120.01
1226633;365346;222071;3430.;4;SOKAK;ORTA GELISMIS;2;1.0
1226634;365346;222072;DENİZLİ FATİH;3;CADDE;ORTA GELISMIS;2;82.3
1226635;365346;222073;3431.;4;SOKAK;ORTA GELISMIS;2;1.0
1226636;365346;297493;3419.;4;SOKAK;ORTA GELISMIS;2;1.0
1226637;365346;384679;3408.;4;SOKAK;ORTA GELISMIS;2;0.0
1226638;365346;426421;3420.;4;SOKAK;ORTA GELISMIS;2;1.0
1226639;365346;426422;3402.;4;SOKAK;ORTA GELISMIS;2;1.0
1226640;365346;426423;3442.;4;SOKAK;ORTA GELISMIS;2;0.0
1226641;365346;426424;3425.;4;SOKAK;ORTA GELISMIS;2;1.0
1226642;365346;426426;3429.;4;SOKAK;ORTA GELISMIS;2;0.0
1226643;365346;426822;3410.;4;SOKAK;ORTA GELISMIS;2;20.2
1226644;365346;426823;3412.;4;SOKAK;ORTA GELISMIS;2;0.0
1226645;365346;426824;3403.;4;SOKAK;ORTA GELISMIS;2;0.0
1226646;365346;426825;3405.;4;SOKAK;ORTA GELISMIS;2;0.0
1226647;365346;426828;3401.;4;SOKAK;ORTA GELISMIS;2;5.0
1226648;365346;426830;GAZI MUSTAFA KEMAL;3;CADDE;ORTA GELISMIS;2;99.1
1226649;365346;426831;3446.;4;SOKAK;ORTA GELISMIS;2;1.0
1226650;365346;426832;3422.;4;SOKAK;ORTA GELISMIS;2;1.0
1226651;365346;426833;3418.;4;SOKAK;ORTA GELISMIS;2;23.22
1226652;365346;871153;ÇINAR;3;CADDE;ORTA GELISMIS;2;5.7
1226653;365346;907113;ORMAN BÖLGESİ;5;KÜME EVLER;ORTA GELISMIS;2;401.0
1226654;365346;26306027;3421.;4;SOKAK;ORTA GELISMIS;2;1.0
1226655;365346;116100291;3639;4;SOKAK;ORTA GELISMIS;2;3.09
1226656;365346;119917591;3685.;4;SOKAK;ORTA GELISMIS;2;8.5
1226657;365346;120091631;3469.;4;SOKAK;ORTA GELISMIS;2;6.09
1226658;365346;122844021;3643.;4;SOKAK;ORTA GELISMIS;2;4.3
1226659;365346;132120631;3467.;4;SOKAK;ORTA GELISMIS;2;6.07
1226660;365346;138971291;3411.;4;SOKAK;ORTA GELISMIS;2;18.1
1226661;365346;147137541;3472.;4;SOKAK;ORTA GELISMIS;2;7.02
1226662;365346;148274301;3690.;4;SOKAK;ORTA GELISMIS;2;9.0
1226663;365346;148620801;3636.;4;SOKAK;ORTA GELISMIS;2;3.6
1226664;365346;161270941;3658.;4;SOKAK;ORTA GELISMIS;2;5.8
1226665;365346;168023241;3686.;4;SOKAK;ORTA GELISMIS;2;8.6
1226666;365346;183799091;3644.;4;SOKAK;ORTA GELISMIS;2;4.4
1226667;365346;185023101;3653.;4;SOKAK;ORTA GELISMIS;2;5.3
1226668;365346;185546751;3650.;4;SOKAK;ORTA GELISMIS;2;5.0
1226669;365346;188275921;3654;4;SOKAK;ORTA GELISMIS;2;5.04
1226670;365346;216433581;3439.;4;SOKAK;ORTA GELISMIS;2;39.0
1226671;365346;249344321;3443.;4;SOKAK;ORTA GELISMIS;2;43.0
1226672;365346;253725411;3689/1.;4;SOKAK;ORTA GELISMIS;2;89.1
1226673;365346;254037911;3671.;4;SOKAK;ORTA GELISMIS;2;7.1
1226674;365346;257463971;3457.;4;SOKAK;ORTA GELISMIS;2;57.0
1226675;365346;264536961;3638.;4;SOKAK;ORTA GELISMIS;2;3.8
1226676;365346;270625381;3468.;4;SOKAK;ORTA GELISMIS;2;6.08
