id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1229320;560714;353813;1 NOLU;4;SOKAK;ORTA GELISMIS;2;8.0
1229321;560714;456723;ÇALIŞKAN;4;SOKAK;ORTA GELISMIS;2;7.0
1229322;560714;687626;ÇINAR ALTI;4;SOKAK;ORTA GELISMIS;2;5.0
1229323;560714;687627;CUMHURİYET;3;CADDE;ORTA GELISMIS;2;1.01
1229324;560714;687628;YILMAZLAR;4;SOKAK;ORTA GELISMIS;2;3.0
1229325;560714;687629;SALMAN;4;SOKAK;ORTA GELISMIS;2;1.0
1229326;560714;690709;HACI TAHİR;4;SOKAK;ORTA GELISMIS;2;1.0
1229327;560714;690711;KATIRCI;4;SOKAK;ORTA GELISMIS;2;1.0
1229328;560714;690714;MANSURKADIOĞLU;4;SOKAK;ORTA GELISMIS;2;2.0
1229329;560714;691432;CİNA;4;SOKAK;ORTA GELISMIS;2;1.0
1229330;560714;691433;ARICIOĞLU;4;SOKAK;ORTA GELISMIS;2;1.0
1229331;560714;691434;TERZİ;4;SOKAK;ORTA GELISMIS;2;4.0
1229332;560714;691437;HACI;4;SOKAK;ORTA GELISMIS;2;4.0
1229333;560714;691444;ARDIÇ;4;SOKAK;ORTA GELISMIS;2;6.0
1229334;560714;691693;KAYIKÇILAR ADA;4;SOKAK;ORTA GELISMIS;2;2.0
1229335;560714;691695;HARMAN;4;SOKAK;ORTA GELISMIS;2;1.0
1229336;560714;693547;ÖZER;4;SOKAK;ORTA GELISMIS;2;1.0
1229337;560714;693548;YILDIZLI;4;SOKAK;ORTA GELISMIS;2;11.0
1229338;560714;693645;ÇAYIR;4;SOKAK;ORTA GELISMIS;2;5.0
1229339;560714;696979;OSB;2;BULVAR;ORTA GELISMIS;2;1.0
1229340;560714;809423;KAYIKÇILAR;3;CADDE;ORTA GELISMIS;2;3.0
1229341;560714;1090348;480.;4;SOKAK;ORTA GELISMIS;2;9.0
1229342;560714;1090350;481.;4;SOKAK;ORTA GELISMIS;2;10.0
1229343;560714;1090352;482.;4;SOKAK;ORTA GELISMIS;2;11.0
1229344;560714;1090354;483.;4;SOKAK;ORTA GELISMIS;2;12.0
1229345;560714;1090356;484.;4;SOKAK;ORTA GELISMIS;2;13.0
1229346;560714;1090358;485.;4;SOKAK;ORTA GELISMIS;2;14.0
1229347;560714;1090360;486.;4;SOKAK;ORTA GELISMIS;2;15.0
1229348;560714;1090362;487.;4;SOKAK;ORTA GELISMIS;2;16.0
1229349;560714;1090364;488.;4;SOKAK;ORTA GELISMIS;2;17.0
1229350;560714;1090366;489.;4;SOKAK;ORTA GELISMIS;2;18.0
1229351;560714;1090368;490.;4;SOKAK;ORTA GELISMIS;2;19.0
1229352;560714;1090372;492.;4;SOKAK;ORTA GELISMIS;2;21.0
1229353;560714;1090376;494.;4;SOKAK;ORTA GELISMIS;2;23.0
1229354;560714;1090380;496.;4;SOKAK;ORTA GELISMIS;2;25.0
1229355;560714;1090382;497.;4;SOKAK;ORTA GELISMIS;2;26.0
1229356;560714;1090384;498.;4;SOKAK;ORTA GELISMIS;2;27.0
1229357;560714;1090386;499.;4;SOKAK;ORTA GELISMIS;2;28.0
1229358;560714;1090388;500.;4;SOKAK;ORTA GELISMIS;2;29.0
1229359;560714;1090390;501.;4;SOKAK;ORTA GELISMIS;2;30.0
1229360;560714;1090392;502.;4;SOKAK;ORTA GELISMIS;2;31.0
1229361;560714;1090394;503.;4;SOKAK;ORTA GELISMIS;2;32.0
1229362;560714;1090396;504.;4;SOKAK;ORTA GELISMIS;2;33.0
1229363;560714;1090398;505.;4;SOKAK;ORTA GELISMIS;2;34.0
1229364;560714;1090400;506.;4;SOKAK;ORTA GELISMIS;2;35.0
1229365;560714;1090402;507.;4;SOKAK;ORTA GELISMIS;2;36.0
1229366;560714;1090404;508.;4;SOKAK;ORTA GELISMIS;2;37.0
1229367;560714;1090406;509.;4;SOKAK;ORTA GELISMIS;2;38.0
1229368;560714;1090408;510.;4;SOKAK;ORTA GELISMIS;2;39.0
1229369;560714;1090410;511.;4;SOKAK;ORTA GELISMIS;2;40.0
1229370;560714;1090412;512.;4;SOKAK;ORTA GELISMIS;2;41.0
1229371;560714;1090414;513.;4;SOKAK;ORTA GELISMIS;2;42.0
