id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1237425;980144;81977;SABAHATTİN DÖNMEZ;3;CADDE;ORTA GELISMIS;2;13.0
1237426;980144;341080;KAYA;4;SOKAK;ORTA GELISMIS;2;14.0
1237427;980144;642258;AYDINLIK;4;SOKAK;ORTA GELISMIS;2;15.0
1237428;980144;644423;MEHMET DÖNMEZ;3;CADDE;ORTA GELISMIS;2;16.0
1237429;980144;1007730;REMZİ;4;SOKAK;ORTA GELISMIS;2;70.0
1237430;980144;1007732;ABBAS;4;SOKAK;ORTA GELISMIS;2;71.0
1237431;980144;122328491;572.;4;SOKAK;ORTA GELISMIS;2;27.0
1237432;980144;218559450;569.;4;SOKAK;ORTA GELISMIS;2;4.0
1237433;980144;248675251;574.;4;SOKAK;ORTA GELISMIS;2;28.0
1237434;980144;285777570;568.;4;SOKAK;ORTA GELISMIS;2;12.0
1237435;980144;290941901;570.;4;SOKAK;ORTA GELISMIS;2;24.0
1237436;980144;292820191;571.;4;SOKAK;ORTA GELISMIS;2;25.0
1237437;980144;318371720;YENİŞEHİR 6;4;SOKAK;ORTA GELISMIS;2;76.0
1237438;980144;339456351;573.;4;SOKAK;ORTA GELISMIS;2;26.0
1237439;980144;362528490;YENİŞEHİR 5;4;SOKAK;ORTA GELISMIS;2;92.0
1237440;980144;374675860;567.;4;SOKAK;ORTA GELISMIS;2;14.0
1237441;980144;386429141;575.;4;SOKAK;ORTA GELISMIS;2;29.0
1237442;980144;396064701;KÖPRÜBAŞI;4;SOKAK;ORTA GELISMIS;2;13.01
1237443;980144;477092900;565.;4;SOKAK;ORTA GELISMIS;2;2.0
1237444;980144;485692221;576.;4;SOKAK;ORTA GELISMIS;2;30.0
1237445;980144;493821610;DİLEK;3;CADDE;ORTA GELISMIS;2;12.01
1237446;980144;593458350;OSMANLI;2;BULVAR;ORTA GELISMIS;2;73.01
1237447;980144;609257810;ÇETENLİ;4;SOKAK;ORTA GELISMIS;2;2.0
1237448;980144;711329480;523.;4;SOKAK;ORTA GELISMIS;2;92.0
1237449;980144;739587870;566.;4;SOKAK;ORTA GELISMIS;2;15.0
1237450;980144;834211150;KALINSANMEVKİİ;4;SOKAK;ORTA GELISMIS;2;87.0
