id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1227264;421164;132602;ÜÇGAZİLER MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1227265;421164;156182;SADIKLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1227266;421164;528129;BELEN MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;104.11
1227267;421164;742385;TOPALLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;2850.61
1227268;421164;743522;ÇOBANOĞLU MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;10.1
1227269;421164;744154;KOCAKAVAK MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1227270;421164;745074;ÇERİBAŞILAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1227271;422030;751640;PETROL MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1227272;424234;646412361;ÇAYKÖY KÖY SOKAĞI;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1227273;425934;82709;TÜRBE;4;SOKAK;ORTA GELISMIS;2;23.0
1227274;425934;340707;MENDERES;3;CADDE;ORTA GELISMIS;2;18.0
1227275;425934;340708;ÇAKILLIK;5;KÜME EVLER;ORTA GELISMIS;2;24.0
1227276;425934;468604;PINARBAŞI;5;KÜME EVLER;ORTA GELISMIS;2;22.0
1227277;425934;626021;ERENLER;5;KÜME EVLER;ORTA GELISMIS;2;20.0
1227278;425934;629167;ALAN;4;SOKAK;ORTA GELISMIS;2;19.0
1227279;425934;629608;ASAR;4;SOKAK;ORTA GELISMIS;2;21.0
1227280;425934;517973221;YENİKÖY;4;SOKAK;ORTA GELISMIS;2;4.0
1227281;429845;424744;TAŞLIAÇMA MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;3.0
1227282;429845;748987;POTLAR MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;3.0
1227283;429845;749445;AKÇABEYLİ SEFERLER MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;3.0
1227284;429845;753757;ASKERİYE MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;3.0
1227285;429845;14395487;KIZILCIK;4;SOKAK;ORTA GELISMIS;2;74.44
1227286;429845;52395936;KEFKEN;3;CADDE;ORTA GELISMIS;2;2541.0
1227287;429845;76020296;KADI KONAĞI;4;SOKAK;ORTA GELISMIS;2;92.0
1227288;431775;488798;ECE;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1227289;434647;754577;SAFİYE MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1227290;434647;219626750;SULUDERE MERKEZ MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1227291;436709;191172;TEPELİ;4;SOKAK;ORTA GELISMIS;2;0.0
1227292;436709;191173;ARTVİN;4;SOKAK;ORTA GELISMIS;2;0.0
1227293;436709;191174;ŞİRİNTEPE;4;SOKAK;ORTA GELISMIS;2;0.0
1227294;436709;191901;UZAK;4;SOKAK;ORTA GELISMIS;2;790.01
1227295;436709;195398;GÜLLÜCE;4;SOKAK;ORTA GELISMIS;2;0.0
1227296;436709;195399;SERT;4;SOKAK;ORTA GELISMIS;2;0.0
1227297;436709;195401;ÖZMEN;4;SOKAK;ORTA GELISMIS;2;0.0
1227298;436709;195403;CEVIZLIK;3;CADDE;ORTA GELISMIS;2;147.96
1227299;436709;195418;ADALAR;4;SOKAK;ORTA GELISMIS;2;0.0
1227300;436709;195420;GÜMÜŞÇÜ;4;SOKAK;ORTA GELISMIS;2;0.0
1227301;436709;195421;ŞEHİT İSHAK ÖZTÜRK;4;SOKAK;ORTA GELISMIS;2;0.0
1227302;436709;195422;SEVİL;4;SOKAK;ORTA GELISMIS;2;0.0
1227303;436709;195423;ÖZKOÇ;4;SOKAK;ORTA GELISMIS;2;0.0
1227304;436709;301776;VAROL;4;SOKAK;ORTA GELISMIS;2;0.0
1227305;436709;301777;TALİP;4;SOKAK;ORTA GELISMIS;2;0.0
1227306;436709;301778;KELEŞLİ;4;SOKAK;ORTA GELISMIS;2;101.0
1227307;436709;301779;MEKTEPLİ;4;SOKAK;ORTA GELISMIS;2;0.0
1227308;436709;301780;ŞİRİNYOL;4;SOKAK;ORTA GELISMIS;2;0.0
1227309;436709;301782;EKVATOR;4;SOKAK;ORTA GELISMIS;2;0.0
1227310;436709;777484;ŞAHİNTEPE;4;SOKAK;ORTA GELISMIS;2;0.0
1227311;436709;908850;KARPUZLUK;4;SOKAK;ORTA GELISMIS;2;0.0
1227312;436709;926725;DEĞİRMENKAPI;3;CADDE;ORTA GELISMIS;2;517.0
1227313;436709;45572443;NUSRETİYE İZMİT;3;CADDE;ORTA GELISMIS;2;0.0
1227314;436709;214127541;ÜÇGEN;4;SOKAK;ORTA GELISMIS;2;0.0
1227315;436709;928870090;KARTEPE;3;CADDE;ORTA GELISMIS;2;244.01
1227316;438861;100387680;2663;4;SOKAK;ORTA GELISMIS;2;13.0
1227317;438861;102255970;2688;4;SOKAK;ORTA GELISMIS;2;40.0
1227318;438861;121324030;2701;4;SOKAK;ORTA GELISMIS;2;44.0
1227319;438861;124160530;2704;4;SOKAK;ORTA GELISMIS;2;47.0
1227320;438861;130693311;2443;3;CADDE;ORTA GELISMIS;2;26.1
1227321;438861;168795200;2672;4;SOKAK;ORTA GELISMIS;2;22.0
1227322;438861;201110270;2674;4;SOKAK;ORTA GELISMIS;2;24.0
1227323;438861;222335300;2655;4;SOKAK;ORTA GELISMIS;2;5.0
1227324;438861;224314070;2679;4;SOKAK;ORTA GELISMIS;2;29.0
1227325;438861;244443330;2657;4;SOKAK;ORTA GELISMIS;2;7.0
1227326;438861;250276730;2702;4;SOKAK;ORTA GELISMIS;2;45.0
1227327;438861;275573700;2658;4;SOKAK;ORTA GELISMIS;2;8.0
1227328;438861;327863110;2670;4;SOKAK;ORTA GELISMIS;2;20.0
1227329;438861;337431470;2664;4;SOKAK;ORTA GELISMIS;2;14.0
1227330;438861;355951980;2671;4;SOKAK;ORTA GELISMIS;2;21.0
1227331;438861;362993110;MAREŞAL FEVZİ ÇAKMAK;2;BULVAR;ORTA GELISMIS;2;12.0
1227332;438861;365399060;2682;4;SOKAK;ORTA GELISMIS;2;32.0
1227333;438861;404854270;SUSUZ;3;CADDE;ORTA GELISMIS;2;36.0
1227334;438861;407020600;2689;4;SOKAK;ORTA GELISMIS;2;39.0
1227335;438861;418162810;2665;4;SOKAK;ORTA GELISMIS;2;15.0
1227336;438861;450324890;2678;4;SOKAK;ORTA GELISMIS;2;28.0
1227337;438861;461396300;2653;4;SOKAK;ORTA GELISMIS;2;3.0
1227338;438861;492189690;4.;3;CADDE;ORTA GELISMIS;2;5.01
1227339;438861;520444270;2703;4;SOKAK;ORTA GELISMIS;2;46.0
1227340;438861;521557360;2685;4;SOKAK;ORTA GELISMIS;2;35.0
1227341;438861;528595500;2652;4;SOKAK;ORTA GELISMIS;2;2.0
1227342;438861;544188430;2677;4;SOKAK;ORTA GELISMIS;2;27.0
1227343;438861;556958290;2687;4;SOKAK;ORTA GELISMIS;2;41.0
1227344;438861;567440300;2683;4;SOKAK;ORTA GELISMIS;2;33.0
1227345;438861;570583070;2662;4;SOKAK;ORTA GELISMIS;2;12.0
1227346;438861;593461300;2661;4;SOKAK;ORTA GELISMIS;2;11.0
1227347;438861;673447960;2659;4;SOKAK;ORTA GELISMIS;2;9.0
1227348;438861;673860861;İSMET ORUÇ;3;CADDE;ORTA GELISMIS;2;38.0
1227349;438861;677475760;2668;4;SOKAK;ORTA GELISMIS;2;18.0
1227350;438861;682079270;2654;4;SOKAK;ORTA GELISMIS;2;4.0
1227351;438861;694937651;2444;4;SOKAK;ORTA GELISMIS;2;1.1
1227352;438861;696806010;2680;4;SOKAK;ORTA GELISMIS;2;30.0
1227353;438861;720153240;2669;4;SOKAK;ORTA GELISMIS;2;19.0
1227354;438861;739479540;2660;4;SOKAK;ORTA GELISMIS;2;10.0
1227355;438861;741106510;2676;4;SOKAK;ORTA GELISMIS;2;26.0
1227356;438861;751639070;2666;4;SOKAK;ORTA GELISMIS;2;16.0
1227357;438861;752722110;2681;4;SOKAK;ORTA GELISMIS;2;31.0
1227358;438861;777569630;2673;4;SOKAK;ORTA GELISMIS;2;23.0
1227359;438861;805379880;2656;4;SOKAK;ORTA GELISMIS;2;6.0
1227360;438861;807983410;2686;4;SOKAK;ORTA GELISMIS;2;42.0
1227361;438861;841170430;2675;4;SOKAK;ORTA GELISMIS;2;25.0
1227362;438861;856527090;2651;4;SOKAK;ORTA GELISMIS;2;1.0
1227363;438861;922602800;2667;4;SOKAK;ORTA GELISMIS;2;17.0
1227364;438861;943030700;2700;4;SOKAK;ORTA GELISMIS;2;43.0
1227365;438861;944281250;2684;4;SOKAK;ORTA GELISMIS;2;34.0
1227366;438861;947233920;ÇEVRE YOLU;2;BULVAR;ORTA GELISMIS;2;1271.0
