id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1227956;480046;216834;İNEBEYLI MERKEZ MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;449.0
1227957;480046;751916;TAŞAĞIL ALTI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;450.0
1227958;480046;752781;TAŞAĞIL MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;451.0
1227959;480046;116152180;3200.;4;SOKAK;ORTA GELISMIS;2;3.0
1227960;480046;119401600;3236.;4;SOKAK;ORTA GELISMIS;2;37.0
1227961;480046;146386130;3255.;4;SOKAK;ORTA GELISMIS;2;51.0
1227962;480046;151332750;3252.;4;SOKAK;ORTA GELISMIS;2;48.0
1227963;480046;169631260;3253.;4;SOKAK;ORTA GELISMIS;2;49.0
1227964;480046;178500170;3220.;4;SOKAK;ORTA GELISMIS;2;21.0
1227965;480046;199400140;ÜÇ ÇEŞME;4;SOKAK;ORTA GELISMIS;2;64.0
1227966;480046;219816830;3256.;4;SOKAK;ORTA GELISMIS;2;52.0
1227967;480046;238737710;3243.;4;SOKAK;ORTA GELISMIS;2;44.0
1227968;480046;241019330;3205.;4;SOKAK;ORTA GELISMIS;2;7.0
1227969;480046;256777900;3227.;4;SOKAK;ORTA GELISMIS;2;28.0
1227970;480046;267550410;3212.;4;SOKAK;ORTA GELISMIS;2;13.0
1227971;480046;267606780;3234.;4;SOKAK;ORTA GELISMIS;2;35.0
1227972;480046;293534550;3251.;4;SOKAK;ORTA GELISMIS;2;47.0
1227973;480046;331864040;3232.;4;SOKAK;ORTA GELISMIS;2;33.0
1227974;480046;347397630;3230.;4;SOKAK;ORTA GELISMIS;2;31.0
1227975;480046;361068620;3215.;4;SOKAK;ORTA GELISMIS;2;16.0
1227976;480046;364818020;3206.;4;SOKAK;ORTA GELISMIS;2;8.0
1227977;480046;369842270;3264.;4;SOKAK;ORTA GELISMIS;2;60.0
1227978;480046;372411140;3258.;4;SOKAK;ORTA GELISMIS;2;54.0
1227979;480046;391852510;3202.;4;SOKAK;ORTA GELISMIS;2;4.0
1227980;480046;424260150;KIZPINAR;4;SOKAK;ORTA GELISMIS;2;63.0
1227981;480046;440942090;3204.;4;SOKAK;ORTA GELISMIS;2;6.0
1227982;480046;457737930;İNEBEYLİ;3;CADDE;ORTA GELISMIS;2;1.0
1227983;480046;474970860;3228.;4;SOKAK;ORTA GELISMIS;2;29.0
1227984;480046;501757280;3261.;4;SOKAK;ORTA GELISMIS;2;57.0
1227985;480046;559758330;3233.;4;SOKAK;ORTA GELISMIS;2;34.0
1227986;480046;571461020;3240.;4;SOKAK;ORTA GELISMIS;2;41.0
1227987;480046;577238680;3239.;4;SOKAK;ORTA GELISMIS;2;40.0
1227988;480046;577555710;3259.;4;SOKAK;ORTA GELISMIS;2;55.0
1227989;480046;612051000;3218.;4;SOKAK;ORTA GELISMIS;2;19.0
1227990;480046;616010920;3217.;4;SOKAK;ORTA GELISMIS;2;18.0
1227991;480046;616164390;3238.;4;SOKAK;ORTA GELISMIS;2;39.0
1227992;480046;627945400;3241.;4;SOKAK;ORTA GELISMIS;2;42.0
1227993;480046;638688140;3231.;4;SOKAK;ORTA GELISMIS;2;32.0
1227994;480046;654254640;3223.;4;SOKAK;ORTA GELISMIS;2;24.0
1227995;480046;674604690;TAŞAĞIL;3;CADDE;ORTA GELISMIS;2;2.0
1227996;480046;684402700;3203.;4;SOKAK;ORTA GELISMIS;2;5.0
1227997;480046;699590960;3221.;4;SOKAK;ORTA GELISMIS;2;22.0
1227998;480046;708852310;3260.;4;SOKAK;ORTA GELISMIS;2;56.0
1227999;480046;721297290;3242.;4;SOKAK;ORTA GELISMIS;2;43.0
1228000;480046;722543860;3235.;4;SOKAK;ORTA GELISMIS;2;36.0
1228001;480046;767251420;3266.;4;SOKAK;ORTA GELISMIS;2;61.0
1228002;480046;769443960;3226.;4;SOKAK;ORTA GELISMIS;2;27.0
1228003;480046;790300780;3211.;4;SOKAK;ORTA GELISMIS;2;12.0
1228004;480046;827553800;3207.;4;SOKAK;ORTA GELISMIS;2;9.0
1228005;480046;829156610;3229.;4;SOKAK;ORTA GELISMIS;2;30.0
1228006;480046;835755060;3254.;4;SOKAK;ORTA GELISMIS;2;50.0
1228007;480046;837304240;ESENTEPE;4;SOKAK;ORTA GELISMIS;2;62.0
1228008;480046;856593810;3237.;4;SOKAK;ORTA GELISMIS;2;38.0
1228009;480046;861727230;3244.;4;SOKAK;ORTA GELISMIS;2;45.0
1228010;480046;914451140;3213.;4;SOKAK;ORTA GELISMIS;2;14.0
1228011;480046;951416770;3263.;4;SOKAK;ORTA GELISMIS;2;59.0
1228012;480046;952151660;3219.;4;SOKAK;ORTA GELISMIS;2;20.0
1228013;480046;954923280;3224.;4;SOKAK;ORTA GELISMIS;2;25.0
1228014;480046;960813440;3250.;4;SOKAK;ORTA GELISMIS;2;46.0
1228015;480046;961075290;3222.;4;SOKAK;ORTA GELISMIS;2;23.0
1228016;480046;971940130;3209.;4;SOKAK;ORTA GELISMIS;2;11.0
1228017;480046;978379670;3214.;4;SOKAK;ORTA GELISMIS;2;15.0
1228018;480046;985992280;3216.;4;SOKAK;ORTA GELISMIS;2;17.0
1228019;480046;996316990;3208.;4;SOKAK;ORTA GELISMIS;2;10.0
1228020;480046;996397750;3225.;4;SOKAK;ORTA GELISMIS;2;26.0
1228021;480046;998690590;3262.;4;SOKAK;ORTA GELISMIS;2;58.0
1228022;480707;853632;SERTE;4;SOKAK;ORTA GELISMIS;2;72.0
1228023;480707;722408151;GÖLE;4;SOKAK;ORTA GELISMIS;2;55.0
1228024;480707;752756930;GELLEGÖÇ;5;KÜME EVLER;ORTA GELISMIS;2;65.0
1228025;481218;193949;AYNALI;4;SOKAK;ORTA GELISMIS;2;360.03
1228026;481218;269903;MECIDIYE ATATÜRK;3;CADDE;ORTA GELISMIS;2;1.0
1228027;481218;426416;AYAN;4;SOKAK;ORTA GELISMIS;2;0.0
1228028;481218;426417;GÖKAY;4;SOKAK;ORTA GELISMIS;2;1.0
1228029;481218;860404;DERİN KUYU;4;SOKAK;ORTA GELISMIS;2;1.0
1228030;481218;860405;SEFİR;4;SOKAK;ORTA GELISMIS;2;1.0
1228031;481218;860406;PETUNYA;4;SOKAK;ORTA GELISMIS;2;1.0
1228032;481218;861720;ÇOBAN;4;SOKAK;ORTA GELISMIS;2;0.0
1228033;481218;94301769;MECIDIYE İSTIKLAL;3;CADDE;ORTA GELISMIS;2;1.0
1228034;481473;93905;ÖMER AYBAK;3;CADDE;ORTA GELISMIS;2;18.0
1228035;481473;93906;CUMHURİYET;3;CADDE;ORTA GELISMIS;2;5.0
1228036;481473;93909;HALİL PEKER;2;BULVAR;ORTA GELISMIS;2;2.0
1228037;481473;93912;TURGUT ÖZAL;2;BULVAR;ORTA GELISMIS;2;1.0
1228038;481473;824761;KARŞI YAKA KÜME EVLERİ;5;KÜME EVLER;ORTA GELISMIS;2;11.0
1228039;481473;824772;ATATÜRK MAYDANI;5;KÜME EVLER;ORTA GELISMIS;2;3.0
1228040;481473;824793;KORKUT;5;KÜME EVLER;ORTA GELISMIS;2;7.0
1228041;481473;1411459;OSMAN YAŞAR;3;CADDE;ORTA GELISMIS;2;19.0
1228042;481473;250417990;TETİKAN;5;KÜME EVLER;ORTA GELISMIS;2;25.0
1228043;481473;259904251;ÖMER ULU;3;CADDE;ORTA GELISMIS;2;8.0
1228044;481473;284943831;YEŞİL TEPE;5;KÜME EVLER;ORTA GELISMIS;2;21.0
1228045;481473;390094851;ADNAN MENDERES;3;CADDE;ORTA GELISMIS;2;6.0
1228046;481473;417801231;AKİF KÜÇÜKCAN;3;CADDE;ORTA GELISMIS;2;9.0
1228047;481473;534533120;İSTİKLAL;5;KÜME EVLER;ORTA GELISMIS;2;24.0
1228048;481473;891917121;GENCO;5;KÜME EVLER;ORTA GELISMIS;2;12.0
1228049;481473;931759250;RECEP TAYYİP ERDOĞAN;2;BULVAR;ORTA GELISMIS;2;1.01
1228050;482695;730129;İCADİYE YUKARI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1228051;482695;730194;İCADİYE AŞAĞI MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;0.0
1228052;482695;318188420;KURTLAR VADISI MEVKII;5;KÜME EVLER;ORTA GELISMIS;2;71.1
1228053;484576;455350;2212;4;SOKAK;ORTA GELISMIS;2;1.0
1228054;484576;1054512;YENİ MEZBAHANE;3;CADDE;ORTA GELISMIS;2;184.0
1228055;484576;1459571;BASİSK;3;CADDE;GELISMEMIS;3;0.0
1228056;484576;1459605;İDİL;2;BULVAR;GELISMEMIS;3;0.0
1228057;484576;1459611;EĞİTİM;3;CADDE;GELISMEMIS;3;0.0
1228058;484576;1459621;1710;4;SOKAK;GELISMEMIS;3;0.0
1228059;484576;1459623;ÇEVRE YOLU2;2;BULVAR;GELISMEMIS;3;0.0
1228060;484576;11597408;1038;4;SOKAK;ORTA GELISMIS;2;205.0
1228061;484576;18400341;ÇEVRE YOLU1;4;SOKAK;ORTA GELISMIS;2;1.0
1228062;484576;20227633;2214;4;SOKAK;ORTA GELISMIS;2;1.0
1228063;484576;21225883;2208;4;SOKAK;ORTA GELISMIS;2;1.0
1228064;484576;26718387;1032;4;SOKAK;ORTA GELISMIS;2;206.0
1228065;484576;30269674;2210;4;SOKAK;ORTA GELISMIS;2;1.0
1228066;484576;32284374;2209;4;SOKAK;ORTA GELISMIS;2;1.0
1228067;484576;42526335;OKULLAR;4;SOKAK;ORTA GELISMIS;2;1.0
1228068;484576;42527093;2211;4;SOKAK;ORTA GELISMIS;2;1.0
1228069;484576;51854685;2213;4;SOKAK;ORTA GELISMIS;2;1.0
1228070;484576;68742592;2215;4;SOKAK;ORTA GELISMIS;2;1.0
1228071;484576;100415560;1037;4;SOKAK;ORTA GELISMIS;2;159.0
1228072;484576;140853100;2247;4;SOKAK;ORTA GELISMIS;2;1074.0
1228073;484576;142237960;1035;4;SOKAK;ORTA GELISMIS;2;155.0
1228074;484576;150858971;2246;4;SOKAK;ORTA GELISMIS;2;50.23
1228075;484576;160080960;2253;4;SOKAK;ORTA GELISMIS;2;1068.0
