id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1229813;582940;388359;ÇATALKAYA;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1229814;582940;447747;KÖYÜN KENDISI;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1229815;582940;703945;DILIMLI;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1229816;582940;799609021;KEÇİLİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1229817;585257;110555;ASYA;4;SOKAK;ORTA GELISMIS;2;1.0
1229818;585257;157815;KARAAĞAÇ OKUL;4;SOKAK;ORTA GELISMIS;2;0.0
1229819;585257;157816;ŞİŞMAN;4;SOKAK;ORTA GELISMIS;2;0.0
1229820;585257;157817;MANDIRA;4;SOKAK;ORTA GELISMIS;2;0.0
1229821;585257;157818;KARAAĞAÇ DERE;4;SOKAK;ORTA GELISMIS;2;0.0
1229822;585257;157819;KARAAĞAÇ SAKA;4;SOKAK;ORTA GELISMIS;2;1.0
1229823;585257;157820;DİLARA;4;SOKAK;ORTA GELISMIS;2;0.0
1229824;585257;157821;ACILIK;4;SOKAK;ORTA GELISMIS;2;0.0
1229825;585257;161446;FEVZI ÇAKMAK;4;SOKAK;ORTA GELISMIS;2;1510.61
1229826;585257;200695;İPŞİR;4;SOKAK;ORTA GELISMIS;2;0.0
1229827;585257;200696;EYÜP;4;SOKAK;ORTA GELISMIS;2;0.0
1229828;585257;200697;HAMZA;4;SOKAK;ORTA GELISMIS;2;0.0
1229829;585257;200698;SAKALLIOĞLU;4;SOKAK;ORTA GELISMIS;2;0.0
1229830;585257;200701;ÇİĞDEM;4;SOKAK;ORTA GELISMIS;2;0.0
1229831;585257;200702;KARAAĞAÇ GÜL;4;SOKAK;ORTA GELISMIS;2;0.0
1229832;585257;200703;HİCRET;4;SOKAK;ORTA GELISMIS;2;0.0
1229833;585257;200704;ESKİ;4;SOKAK;ORTA GELISMIS;2;0.0
1229834;585257;200705;ELMACI;4;SOKAK;ORTA GELISMIS;2;0.0
1229835;585257;200706;ŞEHİT LÜTFİ KICI;4;SOKAK;ORTA GELISMIS;2;0.0
1229836;585257;271464;DERVİŞOĞLU;4;SOKAK;ORTA GELISMIS;2;9879.0
1229837;585257;304111;KARAAĞAÇ HACI ŞÜKRÜ;4;SOKAK;ORTA GELISMIS;2;0.0
1229838;585257;304112;KARAAĞAÇ KURTULUŞ;4;SOKAK;ORTA GELISMIS;2;670.61
1229839;585257;304113;SEVGI;4;SOKAK;ORTA GELISMIS;2;23.0
1229840;585257;361791;GÜLŞEN;4;SOKAK;ORTA GELISMIS;2;0.0
1229841;585257;361831;DAĞDİBİ;4;SOKAK;ORTA GELISMIS;2;0.0
1229842;585257;361832;EMANET;4;SOKAK;ORTA GELISMIS;2;0.0
