id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1223594;200275;486440;KARADİKEN KÜME EVLERİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1223595;200275;488836;AHLA DERESİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1223596;200279;293337;KÖY_1;4;SOKAK;ORTA GELISMIS;2;100.0
1223597;200279;977445;287.;4;SOKAK;ORTA GELISMIS;2;1.0
1223598;200279;977447;388.;4;SOKAK;ORTA GELISMIS;2;2.0
1223599;200279;977449;466.;4;SOKAK;ORTA GELISMIS;2;5.0
1223600;200279;977451;467.;4;SOKAK;ORTA GELISMIS;2;6.0
1223601;200279;977453;468.;4;SOKAK;ORTA GELISMIS;2;7.0
1223602;200279;977482;469.;4;SOKAK;ORTA GELISMIS;2;8.0
1223603;200279;977522;470.;4;SOKAK;ORTA GELISMIS;2;9.0
1223604;200279;977526;471.;4;SOKAK;ORTA GELISMIS;2;10.0
1223605;200279;977528;472.;4;SOKAK;ORTA GELISMIS;2;11.0
1223606;200279;977534;473.;4;SOKAK;ORTA GELISMIS;2;12.0
1223607;200279;977558;474.;4;SOKAK;ORTA GELISMIS;2;13.0
1223608;200279;977560;475.;4;SOKAK;ORTA GELISMIS;2;14.0
1223609;200279;977568;476.;4;SOKAK;ORTA GELISMIS;2;15.0
1223610;200279;977570;477.;4;SOKAK;ORTA GELISMIS;2;16.0
1223611;200279;977572;478.;4;SOKAK;ORTA GELISMIS;2;17.0
1223612;200279;977574;479.;4;SOKAK;ORTA GELISMIS;2;18.0
1223613;200279;977576;480.;4;SOKAK;ORTA GELISMIS;2;19.0
1223614;200279;977578;481.;4;SOKAK;ORTA GELISMIS;2;20.0
1223615;200279;977580;482.;4;SOKAK;ORTA GELISMIS;2;21.0
1223616;200279;977582;484.;4;SOKAK;ORTA GELISMIS;2;22.0
1223617;200279;977584;485.;4;SOKAK;ORTA GELISMIS;2;23.0
1223618;200279;977586;486.;4;SOKAK;ORTA GELISMIS;2;24.0
1223619;200279;977588;487.;4;SOKAK;ORTA GELISMIS;2;25.0
1223620;200279;977592;489.;4;SOKAK;ORTA GELISMIS;2;26.0
