id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1232118;721217;1447319;87;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1232119;728733;37725;2296;4;SOKAK;ORTA GELISMIS;2;67.0
1232120;728733;37754;2295;4;SOKAK;ORTA GELISMIS;2;68.0
1232121;728733;38992;1039;4;SOKAK;ORTA GELISMIS;2;43.0
1232122;728733;38993;1040;4;SOKAK;ORTA GELISMIS;2;81.0
1232123;728733;38994;1042;4;SOKAK;ORTA GELISMIS;2;104.0
1232124;728733;38995;1043;4;SOKAK;ORTA GELISMIS;2;108.0
1232125;728733;38996;1044;4;SOKAK;ORTA GELISMIS;2;114.0
1232126;728733;39001;1045;4;SOKAK;ORTA GELISMIS;2;123.0
1232127;728733;39006;1046;4;SOKAK;ORTA GELISMIS;2;143.0
1232128;728733;39007;1049;4;SOKAK;ORTA GELISMIS;2;133.0
1232129;728733;75163;1077;3;CADDE;ORTA GELISMIS;2;168.0
1232130;728733;75164;1078;4;SOKAK;ORTA GELISMIS;2;155.0
1232131;728733;75165;1080;4;SOKAK;ORTA GELISMIS;2;170.0
1232132;728733;75184;1092;4;SOKAK;ORTA GELISMIS;2;265.0
1232133;728733;76723;1345;4;SOKAK;ORTA GELISMIS;2;309.0
1232134;728733;76727;1350;4;SOKAK;ORTA GELISMIS;2;319.0
1232135;728733;76729;1351;4;SOKAK;ORTA GELISMIS;2;315.0
1232136;728733;76732;1353;4;SOKAK;ORTA GELISMIS;2;313.0
1232137;728733;76734;1354;4;SOKAK;ORTA GELISMIS;2;308.0
1232138;728733;76735;1355;4;SOKAK;ORTA GELISMIS;2;307.0
1232139;728733;76736;1356;4;SOKAK;ORTA GELISMIS;2;312.0
1232140;728733;77058;1357;4;SOKAK;ORTA GELISMIS;2;323.0
1232141;728733;77059;1358;4;SOKAK;ORTA GELISMIS;2;324.0
1232142;728733;82051;1121;4;SOKAK;ORTA GELISMIS;2;191.0
1232143;728733;82052;1122;4;SOKAK;ORTA GELISMIS;2;199.0
