id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1233699;762005;316353;TUĞLA MEVKİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1233700;762005;455232;MAĞARA MEVKİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1233701;762005;538125;SELAMET;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1233702;762005;546678;ÖRNEK MEVKİİ;5;KÜME EVLER;ORTA GELISMIS;2;1.0
1233703;762005;834292;KIZILAY;4;SOKAK;ORTA GELISMIS;2;1.0
1233704;762005;184925531;KANBURLU;3;CADDE;ORTA GELISMIS;2;1.0
1233705;762005;475685301;KIZILAY1;4;SOKAK;ORTA GELISMIS;2;1.0
1233706;763177;531311;KARABAHADIR;4;SOKAK;ORTA GELISMIS;2;5.0
1233707;763177;535677;BAĞKUR;4;SOKAK;ORTA GELISMIS;2;1.0
1233708;763177;107690650;BAĞKUR7;4;SOKAK;ORTA GELISMIS;2;1.0
1233709;763177;107877450;BAĞKUR11;4;SOKAK;ORTA GELISMIS;2;1.0
1233710;763177;112796921;25027;4;SOKAK;ORTA GELISMIS;2;27.0
1233711;763177;115749511;25041;4;SOKAK;ORTA GELISMIS;2;41.0
1233712;763177;118251631;BAĞKUR9;4;SOKAK;ORTA GELISMIS;2;1.0
1233713;763177;121536231;25101;4;SOKAK;ORTA GELISMIS;2;101.0
1233714;763177;135356040;BAĞKUR4;4;SOKAK;ORTA GELISMIS;2;1.0
1233715;763177;152866281;25023;4;SOKAK;ORTA GELISMIS;2;23.0
1233716;763177;153826901;25109;4;SOKAK;ORTA GELISMIS;2;109.0
1233717;763177;154039831;25031;4;SOKAK;ORTA GELISMIS;2;31.0
1233718;763177;171855211;25084;4;SOKAK;ORTA GELISMIS;2;84.0
1233719;763177;172048271;25083;4;SOKAK;ORTA GELISMIS;2;83.0
1233720;763177;172932181;25075;4;SOKAK;ORTA GELISMIS;2;75.0
1233721;763177;172950561;25052;4;SOKAK;ORTA GELISMIS;2;52.0
1233722;763177;180540641;25073;4;SOKAK;ORTA GELISMIS;2;73.0
1233723;763177;185126571;25010;4;SOKAK;ORTA GELISMIS;2;10.0
1233724;763177;185174411;25019;4;SOKAK;ORTA GELISMIS;2;19.0
1233725;763177;185791021;25040;4;SOKAK;ORTA GELISMIS;2;40.0
1233726;763177;190104381;25051;4;SOKAK;ORTA GELISMIS;2;50.0
1233727;763177;197392181;25037;4;SOKAK;ORTA GELISMIS;2;37.0
1233728;763177;200925161;25002;4;SOKAK;ORTA GELISMIS;2;2.0
1233729;763177;216737281;25093;4;SOKAK;ORTA GELISMIS;2;93.0
1233730;763177;222364831;25071;4;SOKAK;ORTA GELISMIS;2;71.0
1233731;763177;240546861;25014;4;SOKAK;ORTA GELISMIS;2;14.0
1233732;763177;241177311;25063;4;SOKAK;ORTA GELISMIS;2;63.0
1233733;763177;241321361;25081;4;SOKAK;ORTA GELISMIS;2;81.0
1233734;763177;241580571;25105;4;SOKAK;ORTA GELISMIS;2;122.0
1233735;763177;252151951;25032;4;SOKAK;ORTA GELISMIS;2;32.0
1233736;763177;253671781;25044;4;SOKAK;ORTA GELISMIS;2;44.0
1233737;763177;260289101;25091;4;SOKAK;ORTA GELISMIS;2;91.0
1233738;763177;263830911;25006;4;SOKAK;ORTA GELISMIS;2;6.0
1233739;763177;273028011;25017;4;SOKAK;ORTA GELISMIS;2;17.0
1233740;763177;273223041;25001;4;SOKAK;ORTA GELISMIS;2;1.0
1233741;763177;274155121;25106;4;SOKAK;ORTA GELISMIS;2;106.0
1233742;763177;290059981;25096;4;SOKAK;ORTA GELISMIS;2;96.0
1233743;763177;307262931;25050;4;SOKAK;ORTA GELISMIS;2;25050.0
