id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1231035;661710;36473;KAMIŞ;4;SOKAK;ORTA GELISMIS;2;50.0
1231036;661710;86064;İNCİR;4;SOKAK;ORTA GELISMIS;2;45.0
1231037;661710;86074;BADEM;4;SOKAK;ORTA GELISMIS;2;72.0
1231038;661710;86077;BEGONYA;4;SOKAK;ORTA GELISMIS;2;70.0
1231039;661710;132432;SAZAK;4;SOKAK;ORTA GELISMIS;2;46.0
1231040;661710;326894;KARANFİL;4;SOKAK;ORTA GELISMIS;2;35.0
1231041;661710;523546;KASIMPATI;4;SOKAK;ORTA GELISMIS;2;51.0
1231042;661710;523571;ŞEYH ŞAMİL;4;SOKAK;ORTA GELISMIS;2;60.0
1231043;661710;523578;KEKİK;4;SOKAK;ORTA GELISMIS;2;61.0
1231044;661710;523588;SEBİL;4;SOKAK;ORTA GELISMIS;2;57.0
1231045;661710;523625;KAMELYA;4;SOKAK;ORTA GELISMIS;2;44.0
1231046;661710;523890;BALLIBABA;4;SOKAK;ORTA GELISMIS;2;54.0
1231047;661710;524085;AHUDUDU;4;SOKAK;ORTA GELISMIS;2;41.0
1231048;661710;524572;SAFA;4;SOKAK;ORTA GELISMIS;2;62.0
1231049;661710;524761;CEVİZ;4;SOKAK;ORTA GELISMIS;2;71.0
1231050;661710;524765;KESTANE;4;SOKAK;ORTA GELISMIS;2;78.0
1231051;661710;525281;KİRAZ;4;SOKAK;ORTA GELISMIS;2;56.0
1231052;661710;527040;IHLAMUR;4;SOKAK;ORTA GELISMIS;2;40.0
1231053;661710;527042;KIRLANGIÇ;4;SOKAK;ORTA GELISMIS;2;74.0
1231054;661710;528829;SARAY;4;SOKAK;ORTA GELISMIS;2;63.0
1231055;661710;531070;HAVUÇ;4;SOKAK;ORTA GELISMIS;2;59.0
1231056;661710;531074;KOZA;4;SOKAK;ORTA GELISMIS;2;49.0
1231057;661710;531167;KARADUT;4;SOKAK;ORTA GELISMIS;2;52.0
1231058;661710;531169;ŞEHRAZAT;4;SOKAK;ORTA GELISMIS;2;53.0
1231059;661710;531508;RAHMET;4;SOKAK;ORTA GELISMIS;2;43.0
1231060;661710;531611;UMUT;4;SOKAK;ORTA GELISMIS;2;66.0
1231061;661710;531612;ILGIN;4;SOKAK;ORTA GELISMIS;2;39.0
