id;mahalle_kod;kod;ad;sokak_turu;sokak_turu_aciklama;gelisim_durumu_aciklama;gelisim_durumu_kodu;sabit_tanitim_numarasi
1236044;900415;135912;YEŞİLIRMAK;4;SOKAK;ORTA GELISMIS;2;5.0
1236045;900415;724377;KIRKLARELİ YOLU;3;CADDE;ORTA GELISMIS;2;7.0
1236046;900415;824037;ÖZCAN;4;SOKAK;ORTA GELISMIS;2;8.0
1236047;900415;834049;PATİKA;4;SOKAK;ORTA GELISMIS;2;9.0
1236048;900415;835740;BAHÇE_;4;SOKAK;ORTA GELISMIS;2;10.0
1236049;900415;858021;DOĞA EVLERİ 1.;4;SOKAK;ORTA GELISMIS;2;11.0
1236050;900415;858022;DOĞA EVLERİ 2.;4;SOKAK;ORTA GELISMIS;2;12.0
1236051;900415;858023;DOĞA EVLERİ 3.;4;SOKAK;ORTA GELISMIS;2;13.0
1236052;900415;868699;UYGAR;4;SOKAK;ORTA GELISMIS;2;14.0
1236053;900415;892238;AKADEMİ;4;SOKAK;ORTA GELISMIS;2;15.0
1236054;900415;892895;999;4;SOKAK;ORTA GELISMIS;2;16.0
1236055;900415;921143;1025.;4;SOKAK;ORTA GELISMIS;2;18.0
1236056;900415;921532;10004;4;SOKAK;ORTA GELISMIS;2;19.0
1236057;900415;932809;10006;4;SOKAK;ORTA GELISMIS;2;5.01
1236058;900415;938425;10007;4;SOKAK;ORTA GELISMIS;2;6.01
1236059;900415;994146;10023;4;SOKAK;ORTA GELISMIS;2;6.02
1236060;900415;1007861;10020;4;SOKAK;ORTA GELISMIS;2;64.0
1236061;900415;1008525;1000;4;SOKAK;ORTA GELISMIS;2;9.01
1236062;900415;1255251;10024;4;SOKAK;ORTA GELISMIS;2;65.0
1236063;900415;105146691;4053;4;SOKAK;ORTA GELISMIS;2;156000.0
1236064;900415;140858070;4002;4;SOKAK;ORTA GELISMIS;2;190001.0
1236065;900415;141352300;4042;4;SOKAK;ORTA GELISMIS;2;999000.0
1236066;900415;159310580;1023;4;SOKAK;ORTA GELISMIS;2;6.03
1236067;900415;166845160;4022;4;SOKAK;ORTA GELISMIS;2;800000.0
1236068;900415;187191790;ATATÜRK;2;BULVAR;ORTA GELISMIS;2;2.0
1236069;900415;271458951;4056;4;SOKAK;ORTA GELISMIS;2;999999.0
1236070;900415;274439021;4011;4;SOKAK;ORTA GELISMIS;2;596.0
1236071;900415;276973820;4036;4;SOKAK;ORTA GELISMIS;2;100000.0
1236072;900415;285163910;4059;4;SOKAK;ORTA GELISMIS;2;1000000.0
1236073;900415;318753960;4055;4;SOKAK;ORTA GELISMIS;2;70.0
1236074;900415;412999340;4021;4;SOKAK;ORTA GELISMIS;2;5000001.0
1236075;900415;505465300;4004;4;SOKAK;ORTA GELISMIS;2;190003.0
1236076;900415;512554870;4033;4;SOKAK;ORTA GELISMIS;2;999.0
